1728;6744;29;;Well, that's the hard part...;Beh, questa > la parte difficile...;
1744;6780;7;;...Aha!;...Ah!;
1760;6792;14;;Huh? Aha what?;Cosa? Aha cosa?;
1776;6812;36;;I was hoping, but... there they are.;Ci speravo, ma... eccoli li.;
1792;6856;43;;Isara, Alicia, think you can do me a favor?;Isara, Alicia, pensate che possiate farmi un favore?;
1808;6904;19;;Sure... What is it?;Certo... Che cos'>?;
1824;6928;17;;...You follow me?;...Mi segui?;
1840;6952;37;;But that's... Is that even possible?!;Ma >... E' davvero possibile?!;
1856;6996;44;;Well, Is? Think you can make it by tomorrow?;Bene, Is? Pensi di farcela entro domani?;
1872;7048;32;;Yes. I'll get to work on it now.;Si, mi metto al lavoro adesso.;
1888;7088;37;;...All right. I'll trust you on this.;...Va bene. Mi fido di te su questo.;
1904;7132;40;;Thanks, Alicia.&Well, let's get started!;Grazie, Alicia. Bene, cominciamo!;
1920;7180;42;;All right, let's hear this brilliant plan.;Bene, ascoltiamo questo brillante piano.;
1936;7228;72;;And it's too late to back out, boss-man.&You got that? So let's hear it!;Ed > troppo tardi per tirarsi indietro, capo.&Hai capito?&Allora sentiamo!;
1952;7308;60;;We're going to strike the enemy encampment on the east bank.;Colpiremo l'accampamento nemico sulla riva orientale.;
1968;7376;48;;Whoa, hold it.&You're askin' us to die for you?!;Ehi, aspetta un attimo! Ci stai chiedendo di morire per&te?!;
1984;7432;76;;One squad ain't breachin' that bridgehead,&buddy boy! That would be suicide!;Una squadra non sfonda quella testa di ponte, amico!&Sarebbe un suicidio!;
2000;7516;35;;We're not taking on the bridgehead.;Non ci occuperemo della testa di ponte.;
2016;7556;32;;We're taking on this. The river.;Ce ne occupiamo noi. Il fiume.;
2032;7596;77;;We use the fog as cover as we cross the river,&then launch a surprise attack.;Usiamo la nebbia come copertura mentre attraversiamo il&fiume e poi lanciamo un attacco a sorpresa.;
2048;7680;49;;Aww, c'mon!&Is this just some game to you, boy-o?;Dai, dai! Per te > solo un gioco, ragazzo?;
2064;7736;88;;Swimmin' a couple of foot soldiers over there&ain't gonna do much if we've got no tanks!;Mandare li un paio di soldati a piedi non servir= a molto&se non abbiamo carri armati!;
2080;7832;42;;Don't worry, I've got that covered.&Isara?;Non preoccuparti, ci penso io.&Isara?;
2096;7880;81;;I've fitted the Edelweiss with water-&resistant measures to allow for submersion.;Ho dotato l'Edelweiss di misure impermeabili per&consentirne l'immersione.;
2112;7968;70;;It will only hold for a few minutes,&but it should be enough to cross.;Durer= solo pochi minuti, ma dovrebbe essere sufficiente&per attraversare.;
2128;8044;79;;Hold on just a sec. Ships come through here!&It's gotta be too deep for a tank.;Aspetta un attimo. Le navi passano da qui! E deve essere&troppo profondo per un carro armato.;
2144;8128;41;;We're covered. Look. See that over there?;Siamo coperti. Guarda. Vedi quello laggiu'?;
2160;8176;19;;What's that, grass?;Cos'>, erba?;
2176;8200;71;;Mistlereed. A tall aquatic plant found in the&estuaries of some rivers.;Vischio. Una pianta acquatica alta che si trova negli&estuari di alcuni fiumi.;
2192;8276;80;;I noticed them when I came down to observe the river.&This stretch runs shallow.;Li ho notati quando sono sceso per osservare il fiume.&Questo tratto > poco profondo.;
2208;8364;60;;Shallow enough for a tank to drive across.&Trust me on this.;Abbastanza basso da permettere il passaggio di un carro&armato. Fidatevi.;
2224;8432;6;;......;......;
2240;8444;85;;First, the Edelweiss will cross over and&clear out any Imperial patrols on the shore.;Per prima cosa, l'Edelweiss attraverser= e sgomberer= la&riva da eventuali pattuglie imperiali.;
2256;8536;89;;Then Lieutenant Gunther will send up a flare,&signaling the rest of us to follow by boat.;Poi il tenente Gunther lancer= un razzo di segnalazione e&segnaler= al resto di seguirci in barca.;
2272;8632;62;;Right. Now, let's get started.&I'll see you on the other side!;Bene. Ora, cominciamo. Ci vediamo dall'altra parte!;
2288;8700;18;;Ya hear something?;Hai sentito qualcosa?;
2304;8724;23;;Yeah, I do. What is it?;Si, lo faccio. Che cos'>?;
2320;8752;9;;Beats me.;Non ci riesco.;
2336;8768;33;;Yell (running from the Edelweiss);Urlo (scappando dall'Edelweiss);
2352;8808;7;;Phew...;Uff...;
2368;8820;30;;The Edelweiss swims just fine!;L'Edelweiss nuota benissimo!;
2384;8856;13;;Fall in, 7's!;Avanti, 7!;
2400;8876;39;;Yell (surprised at the lurching bridge);Urlo (sorpreso dal ponte che sobbalza);
2416;8920;20;;Huh?! What was that?;Eh?! Che cosa era quello?;
2432;8948;39;;Yell (surprised at the lurching bridge);Urlo (sorpreso dal ponte che sobbalza);
2448;8992;35;;Yell (falling down the open bridge);Urlo (cadendo dal ponte aperto);
2464;9032;35;;Yell (falling down the open bridge);Urlo (cadendo dal ponte aperto);
2480;9072;35;;Yell (falling down the open bridge);Urlo (cadendo dal ponte aperto);
2496;9112;6;;Nnngh!;Noooo!;
2512;9124;8;;Waaaugh!;Oddio!;
2528;9140;79;;It appears that Lieutenant Gunther's plan worked.&An impressive start, soldier.;Sembra che il piano del tenente Gunther abbia funzionato.&Un inizio impressionante, soldato.;
2544;9224;19;;Thank you, Captain.;Grazie, Capitano.;
2560;9248;65;;The kid's crazy!&Drove a damn tank right into the stinkin' river!;Quel ragazzo > pazzo! Ha guidato un carro armato dritto&nel fiume puzzolente!;
2576;9320;56;;Yeah, and I can't believe it worked.&I'm still in shock.;Si, e non riesco a credere che abbia funzionato. Sono&ancora sotto shock.;
2592;9384;82;;All right, you two! Now hold up your side of the bargain&and you listen to Welkin.;Bene, voi due! Ora mantenete la vostra parte dell'accordo&e ascoltate Welkin.;
2608;9472;18;;Feh... Yeah, yeah.;Feh... Si, si.;
2624;9496;88;;The kid might got the chops to command,&but that don't mean I gotta like any dark-hairs.;Il ragazzo potrebbe avere le doti per comandare, ma questo&non significa che debba piacere a tutti i bruni.;
2640;9592;15;;Hey! Come on...;Ehi! Forza...;
2656;9612;41;;It's okay, Alicia.&I'm used to it by now.;Va bene, Alicia. Ormai ci sono abituato.;
2672;9660;80;;But I hope... I know the day will come when&Darcsens can join society as equals.;Ma spero... so che arriver= il giorno in cui i Darcsen&potranno unirsi alla societ= come pari.;
2688;9748;76;;Heyyy! Hope I'm not interrupting anything.&It's me again, reporting for GBS!;Ehiiii! Spero di non interrompere nulla. Sono di nuovo io,&a riferire per GBS!;
2704;9832;78;;Lieutenant Gunther! That was quite an&impressive result on your first mission.;Tenente Gunther! E' stato un risultato davvero&impressionante per la sua prima missione.;
2720;9916;85;;Yes, thanks to the squad's hard work,&we managed to take back the Great Vasel Bridge.;Si, grazie al duro lavoro della squadra siamo riusciti a&riconquistare il Ponte Grande Vasel.;
2736;10008;86;;Any impressions on things to come,&now that you've gotten your first taste of victory?;Hai qualche impressione su cosa succeder= ora che hai&assaporato per la prima volta la vittoria?;
2752;10100;31;;Impressions? Well, let's see...;Impressioni? Bene, vediamo...;
2768;10136;76;;Bridges are important.&They link the roads that bring people what they need.;I ponti sono importanti e collegano le strade che portano&alle persone cio' di cui hanno bisogno.;
2784;10220;90;;I'd like to become a sort of bridge,&linking my crew together. I think that's my new goal.;Vorrei diventare una specie di ponte, che collega la mia&squadra. Penso che questo sia il mio nuovo obiettivo.;
2800;10316;6;;......;......;
2816;10328;36;;Sorry, this is about all I can do...;Mi dispiace, > tutto quello che posso fare...;
2832;10372;34;;But maybe, once everybody returns,;Ma forse, una volta che tutti saranno tornati,;
2848;10412;85;;they'll see a couple of lion's paws blooming&and it'll start to feel like home again.;vedranno sbocciare un paio di zampe di leone e tutto&torner= a sentirsi come a casa.;
2864;10504;36;;Hey! Alicia!&We're heading out soon!;Ciao! Alicia!&Partiamo presto!;
2880;10548;26;;Okay! I'll be right there!;Ok! Arrivo subito!;
2896;10580;31;;Well, flowers... Do your stuff.;Bene, fiori... Fate il vostro dovere.;
