656;2812;84;;Incoming dispatch from Squad 1, sir.&That enemy company is almost across the bridge!;Dispaccio in arrivo dalla Squadra 1, sig-&nore. La compagnia nemica > quasi dall'a-&ltra parte del ponte!;
672;2904;29;;Rgh, our time is running out!;Rgh, il nostro tempo sta per scadere!;
688;2940;67;;Nice work!&We've occupied the enemy encampment at the bridge's end!;Ottimo lavoro! Abbiamo occupato l'accamp-&amento nemico all'estremit= del ponte!;
704;3012;39;;Drawbridge control room secured, Welks.;Messa in sicurezza della sala di control-&lo del ponte levatoio, Welks.;
720;3056;39;;Drawbridge control room secured, Welks.;Messa in sicurezza della sala di control-&lo del ponte levatoio, Welks.;
736;3100;68;;Excellent. Open it up, Is!&Let's see how their tanks like the river!;Ottimo. Aprilo, Is! E vediamo come si co-&mportano i loro acquari nel fiume!;
752;3176;68;;Excellent. Open it up, Is!&Let's see how their tanks like the river!;Ottimo. Aprilo, Is! E vediamo come si co-&mportano i loro acquari nel fiume!;
768;3252;9;;Yes, sir!;Si, signore!;
784;3268;9;;Yes, sir!;Si, signore!;cela signifie que le soldat est mort et incapable d'être utilisé A nouveau. Afin d'éviter cela, un allié doit prendre contact avec l'unité abattu avant cette fin tragique leur arrive.
800;3284;50;;Ragnite turbines on!&Stand by to raise drawbridge!;Turbine Ragnite accese! Pronti ad alzare-& il ponte levatoio!;(Medics) qui évacue et restaure leur santé en toute sécurité.
816;3340;349;; &             About Potentials& &Every unit possesses a set of innate&abilities known as Potentials, awakened&in combat under special set conditions,&such as remaining HP, terrain type, the&current turn number and other factors.& &Squad 7 is made up of a broad variety of&individuals, each with their own strengths&and shortcomings to keep in mind.;& Informazioni sui potenziali& &Ogni uni-&t= possiede una serie di abilit= innate -&note come potenziali, risvegliate&in com-&battimento in particolari condizioni sta-&bilite,&come i PV rimanenti, il tipo di -&terreno, il&numero del turno corrente e -&altri fattori.& &La squadra 7 > composta-& da un'ampia variet= di&individui, ognun-&o con i propri punti di forza&e difetti -&da tenere a mente.;
832;3696;615;; &             About Retreating& &At allied camps, you can substitute out&currently deployed units for soldiers&waiting in the reserves.&To send a unit to the reserves, move them&to a camp and press Enter once&the retreat command appears on screen.&Units returned to the reserves will have&both HP and ammo stores fully restored&and can be redeployed in a later phase.&To deploy a unit from the reserves, select&a camp in Command Mode to see a list of&available reserve units to select from.&This costs one CP and the number of units&you can call out from reserve is limited&to eight at a time, so choose carefully.;& Informazioni sulla ritirata& &Negli ac-&campamenti alleati, puoi sostituire le u-&nit= attualmente schierate con i soldati-& in attesa nelle riserve.& Per inviare u-&n'unit= nelle riserve, spostala& in un a-&ccampamento e premi Invio una volta& il -&comando di ritirata appare sullo schermo-&.& Le unit= riportate nelle riserve avra-&nno& sia HP che scorte di munizioni comp-&letamente ripristinati& e potranno esser-&e ridistribuite in una fase successiva.&-& Per schierare un'unit= dalle riserve, s-&eleziona& un accampamento in Modalit= co-&mando per vedere un elenco di& unit= di -&riserva disponibili tra cui scegliere.& -&Questo costa un CP e il numero di unit=&-& che puoi richiamare dalla riserva > lim-&itato& a otto alla volta, quindi scegli -&con attenzione.;
848;4316;189;; &           About Reinforcements& &Similarly, the enemy can call for backup&via their own camps.& &The only way to stop this from happening&is to occupy their camps as quickly as&possible.;& Informazioni sui rinforzi& &Allo stess-&o modo, il nemico puo' chiedere rinforzi&-&attraverso i propri accampamenti.& &L'un-&ico modo per impedire che cio' accada&> o-&ccupare i propri accampamenti il&piu' rap-&idamente possibile.;
864;4512;12;;About Medics;Informazioni sui medici;
880;4532;441;;Units whose HP have reached zero fall to&the ground in critical condition and&cannot be controlled using CP.&Leaving a unit in this state for three&turns, or allowing an enemy to touch them,&results in their being incapacitated.&Except in very few exceptional cases,&this means that the soldier is dead&and unable to be used again.&In order to prevent this, an ally must&make contact with the downed unit&before this tragic end befalls them.yWhen a unit reaches an ally in critical&condition, they call the medic, who safely&evacuates and restores them to health.;Le unit= i cui HP hanno raggiunto lo zer-&o cadono a terra in condizioni critiche -&e non possono essere controllate tramite-& CP. Lasciare un'unit= in questo stato p-&er tre turni o consentire a un nemico di-& toccarla comporta la sua incapacit=. Tr-&anne in pochissimi casi eccezionali, cio'-& significa che il soldato > morto e non -&puo' piu' essere utilizzato. Per evitare c-&io', un alleato deve entrare in contatto -&con l'unit= abbattuta prima che questa t-&ragica fine gli capiti. Quando un'unit= -&raggiunge un alleato in condizioni criti-&che, chiama il medico, che lo evacua in -&sicurezza e lo rimette in salute.;
896;4980;121;;When a unit reaches an ally in critical&condition, they call the medic, who safely&evacuates and restores them to health.;Quando un'unit= raggiunge un alleato in -&condizioni critiche, chiama il medico, c-&he lo evacua in sicurezza e lo rimette i-&n salute.;
