50632;129080;15;@fcfff00000:Any Imperial unit enters the area@fci:;@fcfff00000:Qualsiasi unit= imperiale entra nell'area@fci:
49928;129131;15;@fcfff00000:Any Imperial unit escapes@fci:;@fcfff00000:Qualsiasi unit= imperiale scappa@fci:
49224;129174;15;@fcfff00000:Any allied unit is sighted@fci:;@fcfff00000:Qualsiasi unit= alleata > stata avvistata@fci:
47816;129218;15;@fcfff00000:Any ally falls in action@fci:;@fcfff00000:Qualsiasi alleato cade in azione@fci:
33032;129260;1;@fcfff00000:Bruhl's main gate is destroyed@fci:;@fcfff00000:Il cancello principale di Bruhl > distrutto@fci:
36552;129308;15;@fcfff00000:Gallia's base camp is destroyed@fci:;@fcfff00000:Il campo base di Gallia > distrutto@fci:
45000;129357;15;@fcfff00000:Marmota's course is not changed@fci:;@fcfff00000:Il percorso di Marmota non > cambiato@fci:
37960;129406;15;@fcfff00000:The Edelweiss is destroyed@fci:;@fcfff00000:L'Edelweiss > distrutto@fci:
38664;129450;15;@fcfff00000:The armored car explodes@fci:;@fcfff00000:Il furgone blindato esplode@fci:
38668;129492;15;@fcfff00000:The armored car reaches the harbor@fci:;@fcfff00000:L'auto blindata raggiunge il porto@fci:
33736;129544;15;@fcfff00000:The enemy occupies Gallia's base camp@fci:;@fcfff00000:Il nemico occupa il campo base della Gallia@fci:
31624;129599;1;@fcfff00000:Welkin dies@fci:;@fcfff00000:Welkin muore@fci:
11880;129628;69;A final word: Sergeant Zaka is helping organize the refugee\nevacuation. You won't have the Shamrock with you this time.;Un'ultima parola: il sergente Zaka sta aiutando a organizzare l'evacuazione dei rifugiati. Questa volta non avrete lo Shamrock con voi.
5988;129749;5;A gunshot should be able to detonate those and hopefully\ntake out any nearby tanks or foot soldiers with it.;Un colpo di pistola dovrebbe essere in grado di farli esplodere e, si spera, di eliminare tutti i carri armati o i soldati di fanteria nelle vicinanze.
33040;129859;1;Alicia dies;Alicia muore
37968;129859;15;Alicia dies;Alicia muore
34452;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
35152;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
35856;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
40080;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
40784;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
41488;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
42192;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
42896;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
43600;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
44304;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
46416;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
48528;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
51344;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
52048;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
52752;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
53456;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
54160;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
54864;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
55568;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
56272;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
56976;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
71760;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
72464;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
73168;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
73872;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
74576;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
75280;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
75984;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
76688;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
77392;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
78096;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
78800;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
79504;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
80208;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
80912;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
81616;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
82320;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
83024;129871;15;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
83728;129871;14;All ally soldiers and reserves are killed;Tutti i soldati alleati e le riserve vengono uccisi
9052;129913;11;All decisions regarding the Valkyria from here on out will\ncome from the captain or highest-ranked officer present.;Da questo momento in poi tutte le decisioni riguardanti la Valkyria saranno prese dal capitano o dall'ufficiale di grado piu' alto presente.
31612;130030;1;All enemies are defeated;Tutti i nemici sono sconfitti
49212;130030;15;All enemies are defeated;Tutti i nemici sono sconfitti
49916;130030;15;All enemies are defeated;Tutti i nemici sono sconfitti
60476;130030;5;All enemies are defeated;Tutti i nemici sono sconfitti
92860;130030;5;All enemies are defeated;Tutti i nemici sono sconfitti
43580;130055;15;All three switches are activated;Tutti e tre gli interruttori sono attivati
6476;130088;7;Along the way, you'll find the standing remains of ruins,\nwhich should make for good cover from enemy fire.;Lungo il cammino troverete i resti di alcune rovine, che dovrebbero costituire un buon riparo dal fuoco nemico.
6236;130197;6;Also remember that a tank can roll over land mines without\nsustaining damage. That's another way to clear the road.;Ricordate anche che un carro armato puo' passare sopra le mine senza\nsubire danni. Questo > un altro modo per liberare la strada.
5984;130314;5;Also, it looks like they've got tanks of extra ragnite\nfuel sitting around throughout the area.;Inoltre, sembra che ci siano serbatoi di carburante ragnite\nextra sparsi in tutta la zona.
11352;130411;67;Am I clear? When you stop moving, stay hidden in the grass.\nIf you're seen, kill them all before that phase is through.;Sono stato chiaro? Quando smetti di muoverti, resta nascosto nell'erba.\nSe ti vedono, uccidili tutti prima che quella fase finisca.
27576;130532;68;An End to Darcsen Hunting;La fine della caccia a Darcsen
6232;130558;6;An engineer can dismantle a land mine by approaching it\nand pressing the OK button when the command appears.;Un ingegnere puo' smantellare una mina terrestre avvicinandosi ad essa e premendo il pulsante OK quando appare il comando.
7268;130668;0000000a;And a reminder: you won't be able to issue orders until you\nget back to the Edelweiss's wireless communication system.;E un promemoria: non potrai impartire ordini finch< non sarai tornato al sistema di comunicazione wireless dell'Edelweiss.
10584;130788;17;And while it may not stop bullets, I hope you won't forget\nthat you go with an entire nation's hopes for peace.;E anche se non fermer= i proiettili, spero che non dimenticherete che state portando avanti le speranze di pace di un'intera nazione.
5980;130901;5;Any inactive tanks whose radiators aren't glowing and whose\ncannons aren't in position can be ignored completely.;Tutti i carri armati inattivi i cui radiatori non sono accesi e i cui cassoni non sono in posizione possono essere completamente ignorati.
9816;131016;14;Anyone or anything caught in the path of its advance will be\nout instantly. You'll have no chance to call for a medic.;Chiunque o qualsiasi cosa venga catturato nel percorso della sua avanzata verr=\nout all'istante. Non avrai la possibilit= di chiamare un medico.
10072;131136;15;As to what, I'm afraid I've got no specifics to offer you.\nFind a window out there and break it.;Per quanto riguarda il cosa, temo di non avere dettagli specifici da offrirti.\nTrova una finestra li fuori e rompila.
28808;131234;000000cc;Barious Desert EASY;Deserto Barious FACILE
29032;131254;000000cc;Barious Desert HARD;Deserto Barious DIFFICILE
28920;131274;000000cc;Barious Desert NORMAL;Deserto Barious NORMALE
26120;131296;0000000e;Battle at Marberry Shore;Battaglia a Marberry Shore
25112;131321;5;Battle for the Bridge;Battaglia per il ponte
25336;131343;7;Battle of Barious Desert;Battaglia del deserto di Barious
4948;131368;2;Be careful, there may be enemy units hiding behind the\nbuildings out there.;Fai attenzione, potrebbero esserci unit= nemiche nascoste dietro gli edifici l= fuori.
5724;131445;4;Before commencing the operation, choose the Position Units\ncommand to view a list of deployable units.;Prima di iniziare l'operazione, selezionare il comando Posiziona Unit=\n per visualizzare un elenco delle unit= schierabili.
9284;131549;12;Before we can storm the place, we need to pry off the lid.\nWe'll blow in the front gates.;Prima di poter assaltare il posto, dobbiamo sollevare il coperchio.\nFaremo saltare i cancelli anteriori.
10332;131640;16;Begin by hammering at that damaged plating. We need a point\nof entry before we can do anything else.;Inizia col martellare quella placcatura danneggiata. Abbiamo bisogno di un punto\ndi ingresso prima di poter fare qualsiasi altra cosa.
11340;131742;67;Begin by making your way to the building undetected. If you\ndon't stay hidden in the grass, they'll spot you.;Inizia dirigendoti verso l'edificio senza farti scoprire. Se non rimani nascosto nell'erba, ti vedranno.
5720;131853;4;Beginning with this operation, you will be responsible for\nassigning your soldiers to their combat positions.;A partire da questa operazione, sarai responsabile dell'assegnazione dei tuoi soldati alle rispettive posizioni di combattimento.
47804;131964;15;Both enemy tanks are destroyed;Entrambi i carri armati nemici vengono distrutti
42880;131995;15;Both heavy tanks are destroyed;Entrambi i carri armati pesanti vengono distrutti
26904;132026;15;Breaching Jaeger's Blockade;Rompere il blocco di Jaeger
9560;132054;13;Break through to the lifts and stairs located at either side\nof the entry point, climb to the top and take her out.;Attraversate gli ascensori e le scale che si trovano su entrambi i lati del punto di ingresso, salite in cima e fatela uscire.
40060;132171;15;Bridge is destroyed under the train;Il ponte > distrutto sotto il treno
8272;132207;0000000e;Climb the slopes leading up from the water and make a bee-\nline for that camp.;Risali i pendii che partono dall'acqua e dirigiti dritto verso l'accampamento.
10856;132287;65;Consequently, if even one of your soldiers falls in combat, \nyou're to pull out immediately. Mission failure.;Di conseguenza, se anche uno solo dei tuoi soldati cade in combattimento, \ndevi ritirarti immediatamente. Missione fallita.
6240;132398;6;Conversely, foot soldiers can walk on the larger anti-tank\nmines unharmed, but a tank will take tread damage.;Al contrario, i soldati di fanteria possono camminare indenni sulle mine anticarro piu' grandi, mentre un carro armato subir= danni al battistrada.
5716;132509;4;Defeat the enemy units defending the camp, then get to the\nflag hung above their camp to occupy it.;Sconfiggi le unit= nemiche che difendono l'accampamento, quindi raggiungi la bandiera appesa sopra il loro accampamento per occuparla.
24776;132610;2;Defense of Bruhl;Difesa di Bruhl
25448;132627;8;Desert Duel with Maximilian;Duello nel deserto con Massimiliano
26792;132655;14;Diverting the Marmota;Deviare la Marmota
8780;132677;10;Do your best to avoid enemy fire as you make your way into\ntheir trenches, then commence your offensive.;Fai del tuo meglio per evitare il fuoco nemico mentre ti fai strada nelle trincee, quindi inizia la tua offensiva.
11604;132783;68;Don't let any of them get away. If even one survives, it's\nonly a matter of time before they find others and come back.;Non lasciarne scappare nessuno. Se anche uno solo sopravvive, > solo questione di tempo prima che ne trovi altri e torni.
6996;132904;9;Due to darkness, you'll be dealing with far more limited\nvisibility than you're accustomed to.;A causa dell'oscurit=, avrai a che fare con una visibilit= molto piu' limitata di quella a cui sei abituato.
30488;133000;000000d1;East Bank of Vasel EASY;Riva orientale del Vasel FACILE
30712;133024;000000d1;East Bank of Vasel HARD;Riva orientale del Vasel DIFFICILE
30600;133048;000000d1;East Bank of Vasel NORMAL;Riva orientale del Vasel NORMALE
24664;133074;1;Encounter at Bruhl;Incontro a Bruhl
50620;133093;15;Enemy held back (8 turns) or wiped out;Nemico trattenuto (8 turni) o annientato
10060;133132;15;Engage them and break through. That's the only way we can\nsecure a path back to the capital in time.;Coinvolgili e sfonda. E' l'unico modo in cui possiamo assicurarci un percorso per tornare alla capitale in tempo.
25560;133234;9;Escape from Forest Snare;Fuga dalla trappola della foresta
8540;133259;0000000f;Even if you don't see anyone in the immediate area, you may\nstill be open to sniper fire. Be careful where you stop.;Anche se non vedi nessuno nelle immediate vicinanze, potresti comunque essere esposto al fuoco dei cecchini. Fai attenzione a dove ti fermi.
11608;133377;68;Even one survivor will mean mission failure this time.\nYou of all people should know these people must be stopped.;Anche un solo sopravvissuto questa volta significherebbe il fallimento della missione.\nTu piu' di tutti dovresti sapere che queste persone devono essere fermate.
8532;133493;0000000f;Expect the fighting along the main street to be\nexceptionally fierce.;Aspettatevi che gli scontri lungo la strada principale siano eccezionalmente feroci.
8012;133564;0000000d;Expect them to put up a fight along the way. You'll\nhave to pace yourself and look out for your injured.;Aspettatevi che facciano resistenza lungo il cammino. Dovrete\nregolarvi e stare attenti ai feriti.
7508;133670;0000000b;Explosive weapons like tank cannons, lances and grenades\nare off limits. The risk to the princess is too great.;Le armi esplosive come i cannoni dei carri armati, le lance e le granate sono off limits. Il rischio per la principessa > troppo grande.
10820;133783;65;Fear of combat spilling over into civilian dwellings here\nprevents us from making this a large-scale operation.;La paura che i combattimenti possano estendersi alle abitazioni civili ci impedisce di trasformare questa operazione in un'operazione su larga scala.
26568;133896;12;Fight for Ghirlandaio;Lotta per Ghirlandaio
27128;133918;17;Final Showdown;Scontro finale
7756;133933;0000000c;Fouzen is built along a canyon, so the lay of the land is\nhighly varied. Check your map carefully in Command Mode.;Fouzen > costruito lungo un canyon, quindi la conformazione del territorio >\nmolto varia. Controlla attentamente la mappa in modalit= Comando.
8808;134049;10;Furthermore, because of their inability to avoid those\nrockets, you won't have your tanks to start with this time.;Inoltre, a causa della loro incapacit= di evitare quei razzi, questa volta non avrete i vostri carri armati per iniziare.
10052;134165;15;General Radi Jaeger is in command. He's lived through more\nbattles under the Empire's standard than I can count.;Il generale Radi Jaeger > al comando. Ha vissuto piu' battaglie sotto lo stendardo dell'Impero di quante io possa contare.
11860;134279;69;Given eight turns, the refugees can be evacuated to safety.;Dopo otto turni, i rifugiati possono essere evacuati in un luogo sicuro.
27688;134339;69;Guarding the Refugee Camp;A guardia del campo profughi
10068;134365;15;He's one of the Empire's most renowned tank commanders.\nExpect tank strategies of a caliber you've not yet seen.;E' uno dei comandanti di carri armati piu' rinomati dell'Impero.\nAspettatevi strategie di carri armati di un calibro mai visto prima.
4952;134479;2;Hidden enemies won't show up in the Command Mode view,\nso be careful as you make your advance.;I nemici nascosti non verranno visualizzati nella modalit= Comando, quindi fai attenzione mentre avanzi.
4940;134575;2;Hide behind sandbags for cover as you advance toward\nthe plaza.;Nasconditi dietro i sacchi di sabbia per ripararti mentre avanzi verso la piazza.
9036;134640;11;High Commander is still calling for an all-out offensive.\nI have faith in your soldiers' victory.;L'Alto Comandante continua a chiedere un'offensiva totale.\nHo fiducia nella vittoria dei vostri soldati.
27464;134739;67;Hostage Rescue Operation;Operazione di salvataggio degli ostaggi
10564;134764;17;I assume he's capable of neutralizing any attack you send\nhis way, the same as the other Valkyrur we've seen.;Immagino che sia in grado di neutralizzare qualsiasi attacco gli venga inviato, proprio come gli altri Valkyrur che abbiamo visto.
9812;134875;14;I repeat, your objective is to lure the Marmota to the\nspecified destination.;Ripeto, il tuo obiettivo > attirare la Marmota verso la destinazione specificata.
6216;134954;6;I suggest you hit the base head-on with your tank while\nfoot soldiers take the north path behind the enemy's back.;Ti suggerisco di colpire la base frontalmente con il tuo carro armato mentre i soldati a piedi prendono il sentiero verso nord alle spalle del nemico.
10336;135070;16;I think it's safe to say you face a battle unlike any fought\nsince the dawn of war. I'll trust your judgment out there.;Penso che sia giusto dire che stai affrontando una battaglia diversa da qualsiasi altra combattuta\ndall'alba della guerra. Mi fidero' del tuo giudizio l= fuori.
5740;135191;4;I would also recommend you add units with high AP, such as\nscouts and engineers, to your riverside strike force.;Ti consiglierei anche di aggiungere unit= con AP elevati, come esploratori e ingegneri, alla tua forza d'attacco lungo il fiume.
10844;135305;65;I'm afraid we can't spare a medic to accompany a team as\nsmall as the one you'll be taking in.;Temo che non potremo riservare un medico per accompagnare una squadra piccola come quella che accoglierai.
10572;135401;17;I'm certain he'll have a weak point somewhere on that deck.\nFind it, then lob every bullet and bomb you've got at it.;Sono certo che avr= un punto debole da qualche parte su quel ponte.\nTrovalo, poi sparagli contro tutti i proiettili e le bombe che hai.
8792;135520;10;If our intel is right, they have off-site, long-range\nrockets trained on the area.;Se le nostre informazioni sono esatte, hanno missili a lungo raggio fuori sede puntati sulla zona.
7772;135604;0000000c;If those lights spot you, expect mortars or sniper\nbullets to start raining down. Tread carefully in there.;Se quelle luci ti individuano, aspettati che mortai o proiettili di cecchino inizino a piovere. Procedi con cautela.
8804;135713;10;If you occupy the right camp, you should be able to prevent\nany more rockets from coming in.;Se occupi il campo giusto, dovresti riuscire a impedire l'arrivo di altri razzi.
8300;135807;0000000e;If your shocktroopers have classed up to elites by now, you\ncan also use their flamethrowers to take them down.;Se i tuoi soldati d'assalto sono ormai diventati <lite, puoi anche usare i loro lanciafiamme per eliminarli.
6492;135920;7;In such a case, move them to the nearest camp after\nclearing the area of enemies and have them retreat.;In tal caso, spostateli nell'accampamento piu' vicino dopo aver ripulito l'area dai nemici e fateli ritirare.
25896;136025;0000000c;Infiltration of Fouzen;Infiltrazione di Fouzen
7768;136048;0000000c;Inside the city, you'll find searchlights on the watch and\ntrolley cars you can ride along the rails.;All'interno della citt= troverete riflettori sui vagoni di guardia e\ntrollo sui quali potrete viaggiare lungo le rotaie.
5732;136151;4;Intelligence reports say they have tanks stationed in\nthe city area there.;Secondo i rapporti dell'intelligence, nella zona della citt= sono dislocati dei carri armati.
6748;136227;8;It also has large-caliber cannons at both fore and aft ends\nthat can't be destroyed. Their range is as you see here.;Ha anche cannoni di grosso calibro sia a prua che a poppa\nche non possono essere distrutti. La loro gittata > come quella che vedete qui.
6740;136345;8;It is equipped with machine guns on both sides, so brace\nyourself for a merciless reception as you approach.;E' equipaggiato con mitragliatrici su entrambi i lati, quindi preparatevi a un'accoglienza spietata quando vi avvicinerete.
6724;136455;8;It is imperative that you stop him before he reaches us.;E' fondamentale fermarlo prima che ci raggiunga.
10840;136512;65;It may be the long way around, but you're better off heading\nthrough the village and securing a spot to attack safely.;Potrebbe essere il giro piu' lungo, ma > meglio attraversare il villaggio e assicurarsi un punto da cui attaccare in sicurezza.
5736;136632;4;It would behoove you to include an anti-tank unit on the\ncity team to facilitate its neutralization.;Sarebbe opportuno includere un'unit= anticarro nella squadra cittadina per facilitarne la neutralizzazione.
7524;136734;0000000b;It's a dark night out there. You won't be able to get a\nvisual on enemies past a certain distance. Stay sharp.;E' una notte buia l= fuori. Non sarai in grado di ottenere una\nvisiva sui nemici oltre una certa distanza. Resta attento.
5968;136846;5;It's possible the enemy will detect your approach as time\ngoes by.;E' possibile che il nemico si accorga del tuo avvicinamento col passare del tempo.
9568;136914;13;It's quite likely she'll evade any head-on attacks.;E' molto probabile che riuscir= a schivare qualsiasi attacco frontale.
9312;136966;12;It's time to put everything you've learned in your missions\nso far to work on kicking these Imps out of Gallia for good.;E' tempo di mettere a frutto tutto quello che hai imparato finora nelle tue missioni per cacciare definitivamente questi Imp dalla Gallia.
45692;137088;15;Jaeger is defeated;Jaeger > sconfitto
4684;137107;1;Just cross the bridge and take them down as fast as you can.;Basta attraversare il ponte e abbatterli il piu' velocemente possibile.
8028;137168;0000000d;Keep in mind that direct attacks against that train won't\naccomplish much. Focus your attention on that bomb.;Tieni presente che gli attacchi diretti contro quel treno non\ncompiranno molto. Concentra la tua attenzione su quella bomba.
6744;137279;8;Keep your distance when possible, and use your tank and\nlancers to take those machine guns out one by one.;Mantenetevi a distanza quando possibile e usate il vostro carro armato e i vostri lanciarazzi per eliminare una alla volta le mitragliatrici.
25784;137387;0000000b;Kidnapping of Cordelia;Rapimento di Cordelia
28472;137410;000000cb;Kloden Wildwood EASY;Kloden Wildwood FACILE
28696;137431;000000cb;Kloden Wildwood HARD;Kloden Wildwood DURO
28584;137452;000000cb;Kloden Wildwood NORMAL;Kloden Wildwood NORMALE
9048;137475;11;Let's make the best of it and try to claim some ground.;Cerchiamo di trarne il meglio e di cercare di conquistare un po' di terreno.
4692;137531;1;Let's take care of them one at a time, nice and easy.;Prendiamocene cura uno alla volta, con calma e semplicit=.
7512;137585;0000000b;Letting that car reach either of these two points will mean\nallowing their escape. We can't let that happen.;Lasciare che l'auto raggiunga uno di questi due punti significher=\npermettere la loro fuga. Non possiamo permettere che cio' accada.
26008;137695;0000000d;Liberation of Fouzen;Liberazione di Fouzen
5976;137716;5;Many enemy tanks are stationed in the area, but some still\nhave their engines shut down, meaning they won't attack you.;Molti carri armati nemici sono stazionati nella zona, ma alcuni hanno ancora i motori spenti, il che significa che non ti attaccheranno.
29480;137837;000000ce;Marberry Shore EASY;Marberry Shore FACILE
29704;137857;000000ce;Marberry Shore HARD;Marberry Shore DIFFICILE
29592;137877;000000ce;Marberry Shore NORMAL;Marberry Shore NORMALE
44988;137899;15;Marmota reaches the target point;Marmota raggiunge il punto di destinazione
27016;137932;16;Marmota's End;La fine di Marmota
47100;137946;15;Maximilian is defeated;Massimiliano viene sconfitto
30152;137969;000000d0;Naggiar Plains EASY;Pianure di Naggiar FACILE
30376;137989;000000d0;Naggiar Plains HARD;Pianure di Naggiar DIFFICILE
30264;138009;000000d0;Naggiar Plains NORMAL;Pianure di Naggiar NORMALE
11872;138031;69;Needless to say, they realize that, too. Expect the enemy\nto make a stealthy approach through the grass.;Inutile dire che anche loro se ne rendono conto. Aspettatevi che il nemico si avvicini furtivamente attraverso l'erba.
5748;138137;4;Now, it's time to get those soldiers of yours into position.;Adesso > il momento di mettere in posizione i vostri soldati.
5928;138137;3;Now, it's time to get those soldiers of yours into position.;Adesso > il momento di mettere in posizione i vostri soldati.
11356;138198;67;Once the coast is clear, you'll enter the residence. Free\nthose hostages, disarm the hostiles inside and hold them.;Una volta che la via > libera, entrerai nella residenza. Libera gli ostaggi, disarma gli ostili all'interno e trattienili.
5972;138315;5;Once they do, count on them calling for backup. Get to that\ncamp fast if you want this to end pretty, Lieutenant.;Una volta che lo faranno, conta sul fatto che chiameranno rinforzi. Raggiungi quel campo in fretta se vuoi che questa cosa finisca bene, Tenente.
11596;138430;68;Once you see them, pounce. Wipe out the entire squad.;Una volta che li vedi, balza. Spazza via l'intera squadra.
11344;138484;67;Once you've completed your approach, take down all of the\nlookouts at once. If any survive, they'll alert the others.;Una volta completato l'avvicinamento, abbatti tutte le\nvedette in una volta sola. Se qualcuna sopravvive, allerter= le altre.
5744;138603;4;Once you've got your teams in place, select the Deploy\ncommand to begin the operation.;Una volta che hai disposto i tuoi team, seleziona il comando Distribuisci\n per iniziare l'operazione.
8812;138691;10;Once you've stopped the rockets, the tanks can be deployed.\nUntil then, it's up to the foot soldiers to take that camp.;Una volta fermati i razzi, si possono schierare i carri armati.\nFino ad allora, spetta ai soldati di fanteria conquistare l'accampamento.
10864;138812;65;One final note: you won't have your tank's wireless setup,\nso you won't be able to issue orders during this mission.;Un'ultima nota: il tuo carro armato non avr= la configurazione wireless, quindi non potrai impartire ordini durante questa missione.
7764;138930;0000000c;Our contact on the inside won't be able to do much without\nyou there. Find him at the labor camp as soon as you're in.;Il nostro contatto all'interno non potr= fare molto senza\nte li. Trovalo al campo di lavoro non appena sarai dentro.
5456;139050;3;Our goal here is to take out that tank while keeping the\ngate standing.;Il nostro obiettivo qui > quello di distruggere quel carro armato mantenendo in piedi il\ngate.
4944;139123;2;Our goal this time is to eliminate the enemy leader.\nI'm pretty sure they'll be there in the plaza area.;Questa volta il nostro obiettivo > eliminare il leader nemico.\nSono abbastanza sicuro che saranno li, nella zona della piazza.
4688;139229;1;Our objective here is to eliminate all enemies.;Il nostro obiettivo qui > eliminare tutti i nemici.
8020;139277;0000000d;Our operative will plant an explosive on the bridge's\ncentral support pillar.;Il nostro agente piazzer= un esplosivo sul pilastro di supporto centrale del ponte.
