11156;39776;;Alex;;Alessio
2084;39781;;Alicia;;Alicia
12040;39788;;Alicia bears a strong resemblance to the;;Alicia ha una forte somiglianza con la
19836;39829;;Alicia compilation, he heard of her ;;Compilazione di Alicia, ne ha sentito parlare
24564;39866;;Alicia in baking bread on his days off.;;Alicia cucina il pane nei suoi giorni liberi.
28896;39906;;Alicia, whom she proceeded to follow;;Alicia, che ha continuato a seguire
1728;39943;;Alicia, whose friendship has become an;;Alicia, la cui amicizia > diventata un
10760;39982;;Always quick to mimic her mother, Isara;;Sempre pronta a imitare sua madre, Isara
35348;40022;;Ambassador;;Ambasciatore
6456;40033;;An accomplished ballerina, trained since;;Una ballerina affermata, formata sin dal
34536;40074;;An avid equestrian, he frequently went;;Appassionato di equitazione, andava spesso
3416;40113;;An avid reader, her private quarters are;;Lettrice accanita, i suoi alloggi privati sono
15928;40154;;Any hesitation she may have felt on the;;Qualsiasi esitazione lei possa aver provato sul
35360;40194;;Appointed to lead the diplomatic mission;;Nominato per guidare la missione diplomatica
6428;40235;;Archduke and Duchess of Gallia, left her;;Arciduca e Duchessa di Gallia, la lasciarono
6412;40276;;Archdukes who rule the nation. At the;;Arciduchi che governano la nazione. Al
10312;40314;;As a perpetually calm intellectual type,;;Come un tipo intellettuale perennemente calmo,
6856;40355;;As heir to a noble house with roots back;;Come erede di una nobile casa con radici lontane
6904;40396;;As part of a plot for control of Gallia,;;Come parte di un complotto per il controllo della Gallia,
25412;40437;;Audrey;;Audrey
25880;40444;;Back home, she founded a fitness center.;;Tornata a casa, ha fondato un centro fitness.
9428;40485;;Belgen Gunther;;Belgen Gunther
3832;40500;;Believing that frontline experience is;;Credere che l'esperienza in prima linea sia
33688;40539;;Bested at Ghirlandaio, she sacrificed;;Sconfitta al Ghirlandaio, si sacrifico'
13768;40577;;Bleak circumstances only excite him all;;Le circostanze cupe non fanno altro che eccitarlo
6908;40617;;Borg served as a spy for the Empire. As;;Borg servi come spia per l'Impero. Come
2984;40657;;Born a Randgrizer, he personified blithe;;Nato Randgrizer, personificava la spensieratezza
24136;40698;;Born in an isolated village, he bears a;;Nato in un villaggio isolato, porta con s< un
34504;40738;;Born into the rank of count in a family;;Nato con il grado di conte in una famiglia
2136;40778;;Born of unknown parentage and raised in;;Nato da genitori sconosciuti e cresciuto in
4696;40818;;Born the son of a poor family of Darcsen;;Nato figlio di una famiglia povera di Darcsen
33624;40859;;Brigadier General, age 22. Member of the;;Brigadiere generale, 22 anni. Membro della
23704;40900;;Burly, rugged and stoic, he's had more;;Robusto, robusto e stoico, ha avuto di piu'
5128;40939;;Called to enlist while working a factory;;Chiamato ad arruolarsi mentre lavorava in fabbrica
34920;40980;;Captain, age 43. Though his unparalleled;;Capitano, 43 anni. Sebbene la sua impareggiabile
32324;41021;;Catherine;;Caterina
31460;41031;;Cezary;;Cezary
22388;41038;;Cherry;;Ciliegia
30164;41045;;Claudia;;Claudia
12020;41053;;Coby;;Cobita
6404;41058;;Cordelia;;Cordelia
35368;41067;;Cordelia's kidnapping was decided upon;;Il rapimento di Cordelia > stato deciso
6852;41106;;Cordelia, handling affairs in her stead.;;Cordelia, che gestisce gli affari al posto suo.
2520;41147;;Corporal, age 16. Squad 7 tank pilot.;;Caporale, 16 anni. Pilota di carri armati della squadra 7.
4248;41185;;Corporal, age 27. Squad 7 shocktrooper.;;Caporale, 27 anni. Soldato d'assalto della squadra 7.
9024;41225;;Corps during EWI. Before his departure;;Corps durante EWI. Prima della sua partenza
34916;41264;;Cpt. Geld;;Capitano Geld
3380;41274;;Cpt. Varrot;;Capitano Varrot
6408;41286;;Current heiress to the Randgriz line of;;Attuale erede della linea Randgriz di
28868;41326;;Dallas;;Dallas
4300;41333;;Darcsen hunt that hit her village as a;;Caccia di Darcsen che ha colpito il suo villaggio come un
9868;41372;;Darcsen inventor who contributed much to;;Darcsen inventore che ha contribuito molto a
25872;41413;;Darcsen race as inferior.;;Darcsen considera la razza inferiore.
10728;41439;;Daughter of Welkin and Alicia, named for;;Figlia di Welkin e Alicia, chiamata cosi per
2524;41480;;Daughter of the late Darcsen engineer,;;Figlia del defunto ingegnere Darcsen,
31064;41519;;Deciding to become a doctor in order to;;Decidere di diventare medico per
34104;41559;;Decisive and level-headed, he ascribes;;Deciso e assennato, attribuisce
31912;41598;;Despising other people interfering with;;Disprezzare le altre persone che interferiscono con
5560;41638;;Despite entering a secondary tech school;;Nonostante l'ingresso in una scuola tecnica secondaria
21128;41679;;Despite heavy opposition from within her;;Nonostante la forte opposizione interna
4264;41720;;Despite her education (and with it her;;Nonostante la sua istruzione (e con essa la sua
30612;41759;;Despite his failing health, he enlisted.;;Nonostante la sua salute cagionevole, si arruolo'.
4728;41800;;Despite his often grim countenance, Zaka;;Nonostante il suo aspetto spesso cupo, Zaka
16340;41841;;Dorothy;;Dorothy
3400;41849;;Drafted during EWI, she joined Gallia's;;Arruolata durante l'EWI, si uni a Gallia
8564;41889;;Drill Instructor;;Istruttore di esercitazione
8584;41906;;During EWI, he fought on the front lines;;Durante l'EWI, ha combattuto in prima linea
3432;41947;;During EWI, she and Largo were posted to;;Durante l'EWI, lei e Largo furono assegnati a
17228;41988;;EWI, his skill at trench warfare earned;;EWI, la sua abilit= nella guerra di trincea ha guadagnato
15044;42028;;Edy;;Edy
26708;42032;;Elysse;;Elysse
30596;42039;;Emile;;Emile
33264;42045;;Empire died along with him, swallowed in;;L'Impero mori insieme a lui, inghiottito
5592;42086;;Entrusted with outfitting the Shamrock,;;Incaricato dell'allestimento dello Shamrock,
34560;42126;;Equus, an Imperial armored train, into a;;Equus, un treno blindato imperiale, in un
32344;42167;;Ever since an ammo shortage left her to;;Da quando una carenza di munizioni l'ha lasciata a
10744;42207;;Every bit Welkin's daughter, she's loved;;Ogni parte della figlia di Welkin, > amata
2948;42248;;Faldio;;Faldio
7320;42255;;Faldio was among the chain of up-and-;;Faldio faceva parte della catena di up-and-
35356;42293;;Federation's Foreign Ministry, age 45.;;Ministero degli Esteri della Federazione, 45 anni.
30200;42332;;Feeling a strong calling to help others,;;Sentendo una forte chiamata ad aiutare gli altri,
25440;42373;;Few know her svelte form is capable of;;Pochi sanno che la sua forma snella > capace di
34100;42412;;Fhirald would be restored its autonomy.;;Fhirald avrebbe ripristinato la sua autonomia.
16376;42452;;Following her dream, she began a jewelry;;Seguendo il suo sogno, ha iniziato un'attivit= di gioielleria
31928;42493;;Following in her father's footsteps, she;;Seguendo le orme del padre, lei
4252;42534;;Formerly a bartender and songstress, she;;Ex barista e cantante,
28012;42575;;Fouzen ironworks until the incursion of;;Ferriera di Fouzen fino all'incursione di
34556;42615;;Fouzen saw the Gallian militia drop the;;Fouzen ha visto la milizia galliana abbandonare l'aereo
10292;42655;;Frederic Klein;;Federico Klein
3452;42670;;Frederick, drove her to remain in the;;Federico, la spinse a rimanere nella
34088;42708;;Freed by Maximilian, he agreed to lend;;Liberato da Massimiliano, accetto' di prestare
21524;42747;;Freesia;;Fresia
19384;42755;;Fully embracing the creed that time is;;Abbracciare pienamente il credo che il tempo >
6420;42794;;Gallia and scion of the Valkyrur.;;Gallia e discendente dei Valkyrur.
33200;42828;;Gallia.;;Gallia.
3396;42836;;Gallian military. Age 35, unmarried.;;Militare Galliano. Et= 35, celibe.
34124;42873;;Gallian militia breached his defenses at;;La milizia galliana ha violato le sue difese a
10296;42914;;Gallian militiaman and lover to Eleanor;;Miliziano galliano e amante di Eleonora
7268;42954;;Gen. Damon;;Gen. Damon
34484;42965;;Gen. Gregor;;Gen. Gregor
34052;42977;;Gen. Jaeger;;Gen. Jaeger
33192;42989;;General, age 29. Imperial prince and;;Generale, 29 anni. Principe imperiale e
7272;43026;;General, age 54. Born into a family with;;Generale, 54 anni. Nato in una famiglia con
26728;43067;;Generally laid-back, it often takes her;;Generalmente rilassata, spesso la porta
7340;43107;;Ghirlandaio, Damon fell victim to the;;Ghirlandaio, Damon cadde vittima del
26744;43145;;Granted a post in Princess Cordelia's;;Concesso un posto nella casa della principessa Cordelia
9036;43183;;Gunther's uncanny leadership and stepped;;La straordinaria leadership di Gunther e il suo passo
12884;43224;;Hannes;;Hannes
5972;43231;;Hans;;Hans
12904;43236;;Having grown up self-sufficient, he is;;Essendo cresciuto autosufficiente, >
21544;43275;;Having lost her parents at an early age,;;Avendo perso i genitori in tenera et=,
6000;43316;;He also appears to be intelligent enough;;Sembra anche essere abbastanza intelligente
9016;43357;;He bears a striking similarity to Roald;;Ha una sorprendente somiglianza con Roald
25016;43397;;He began Gallia's first major shipping;;Inizio' la prima grande spedizione della Gallia
17672;43436;;He began work as an action star, but one;;Inizio' a lavorare come star d'azione, ma uno
9896;43477;;He continued to innovate after the war's;;Ha continuato a innovare dopo la guerra
34120;43518;;He disappeared into the flames after the;;Scomparve tra le fiamme dopo il
18520;43559;;He dreams of becoming a full-time clown;;Sogna di diventare un clown a tempo pieno
3864;43599;;He enlisted at the same time as Eleanor;;Si arruolo' nello stesso periodo di Eleanor
19392;43639;;He has bulked up fast as a result of all;;Si > ingrassato velocemente grazie a tutto
1704;43680;;He is peaceful by nature. He will not,;;Lui > pacifico per natura. Non lo far=,
9464;43719;;He left the military to return to Bruhl;;Lascio' l'esercito per tornare a Bruhl
13784;43759;;He left the militia for parts unknown on;;Lascio' la milizia per luoghi sconosciuti il
28472;43800;;He remained in the militia, ignoring the;;Rimase nella milizia, ignorando il
30632;43841;;He returned to rest in the country while;;Torno' a riposare in campagna mentre
7288;43882;;He rose to his post as commander thanks;;E' salito al suo posto di comandante grazie
11192;43922;;He set out together with his new friends;;Parti insieme ai suoi nuovi amici
11624;43963;;He took up martial arts to combat his;;Ha iniziato a praticare le arti marziali per combattere il suo
31048;44001;;He tries to play the strong big brother;;Cerca di fare il fratello maggiore forte
24980;44041;;Hector;;Hector
25448;44048;;Her brute strength later saw her hired;;La sua forza bruta la fece poi assumere
14656;44087;;Her designs, while potent, have all been;;I suoi progetti, pur essendo potenti, sono stati tutti
22408;44128;;Her enlistment was motivated by a strong;;Il suo arruolamento > stato motivato da una forte
21976;44169;;Her feelings for Welkin once overflowed;;I suoi sentimenti per Welkin una volta traboccavano
4280;44209;;Her hobbies include cards, which she;;I suoi hobby includono le carte, che
14640;44246;;Her squad mates whisper that she keeps a;;I suoi compagni di squadra sussurrano che lei tiene un
27572;44287;;Herbert;;Herbert
17636;44295;;Hermes;;Hermes
19400;44302;;Hired as a deliveryman due to his fleet;;Assunto come fattorino grazie alla sua flotta
13336;44342;;His excessive, almost obsessive fussing;;Il suo agitarsi eccessivo, quasi ossessivo
9448;44382;;His friendship with Professor Theimer;;La sua amicizia con il professor Theimer
33240;44420;;His habit of carrying a knife for self-;;La sua abitudine di portare un coltello per s<
31480;44460;;His home is a small village in Barious.;;La sua casa > un piccolo villaggio nel Barious.
5576;44500;;His insistence on testing everything he;;La sua insistenza nel testare tutto cio' che
23268;44540;;His little sneezes are just adorable.;;I suoi piccoli starnuti sono semplicemente adorabili.
12488;44578;;His love of tanks kept him in the force;;Il suo amore per i carri armati lo ha mantenuto nella forza
19816;44618;;His open interest in Alicia makes him;;Il suo aperto interesse per Alicia lo rende
33248;44656;;His private quarters now hold a display;;I suoi alloggi privati ora ospitano una mostra
2968;44696;;His secondary and university military;;La sua istruzione militare secondaria e universitaria
3000;44734;;His strong opinions concerning fashion;;Le sue forti opinioni sulla moda
34952;44773;;His torture of prisoners, including;;La sua tortura dei prigionieri, compresi
28436;44809;;Homer;;Homer
28016;44815;;Imperial Darcsen hunters drove him to;;I cacciatori imperiali di Darcsen lo portarono a
3024;44853;;Imperial commander Maximilian in death;;Il comandante imperiale Massimiliano in morte
33664;44892;;Imperial research facility and used as a;;Struttura di ricerca imperiale e utilizzata come
3016;44933;;In a selfless effort to end the war and;;In uno sforzo disinteressato per porre fine alla guerra e
2104;44973;;In light of her experience both from the;;Alla luce della sua esperienza sia dal
1672;45014;;In secondary military education, he;;Nell'istruzione militare secondaria, lui
2516;45050;;Isara;;Isara
10724;45050;;Isara;;Isara
9864;45056;;Isara's biological father and a gifted;;Il padre biologico di Isara e un dotato
9908;45095;;Isara, behind him.;;Isara, dietro di lui.
34532;45114;;Jaeger during the Fhirald invasion.;;Jaeger durante l'invasione dei Fhirald.
15908;45150;;Jane;;Jane
23252;45155;;Jann;;Jann
35352;45160;;Jean Townshend, diplomat in the;;Jean Townshend, diplomatico nel
21956;45192;;Juno;;Juno
21992;45197;;Juno returned to school to continue her;;Juno torno' a scuola per continuare la sua
19832;45237;;Just as he finished the last song in his;;Proprio mentre finiva l'ultima canzone del suo
9020;45278;;Kankkunen, commander of Gallia's Armored;;Kankkunen, comandante delle unit= corazzate della Gallia
28004;45319;;Karl;;Karl
14220;45324;;Karl's bride. When seeking playmates for;;La sposa di Karl. Quando si cercano compagni di gioco per
11588;45365;;Kevin;;Kevin
18952;45371;;Known for his devotion to his wife, he;;Noto per la sua devozione verso la moglie,
27140;45410;;Knute;;Knute
5108;45416;;Kreis;;Kreis
5184;45422;;Kreis has doubled his efforts to become;;Kreis ha raddoppiato i suoi sforzi per diventare
3812;45462;;Largo;;Largo
3880;45468;;Largo's heartfelt promise to stand by;;La sincera promessa di Largo di restare al suo fianco
26296;45506;;Largo's resemblance to her ex-husband;;La somiglianza di Largo con il suo ex marito
17240;45544;;"Leaving only the observation, ""My place";;"Lasciando solo l'osservazione: ""Il mio posto"
5540;45584;;Leon;;Leon
5596;45589;;Leon soon converted Zaka's tank into a;;Leon trasformo' presto il carro armato di Zaka in un
1656;45628;;Lieutenant, age 22. Son of the late EWI;;Tenente, 22 anni. Figlio del defunto EWI
2952;45668;;Lieutenant, age 23. Tank commander and;;Tenente, 23 anni. Comandante di carro armato e
14180;45707;;Lynn;;Lynn
34056;45712;;Major General, age 36. Member of the;;Maggiore generale, 36 anni. Membro della
34488;45749;;Major General, age 51. Member of the;;Maggiore generale, 51 anni. Membro della
5976;45786;;Male porcavian, age 1. A special member;;Porcavian maschio, 1 anno. Un membro speciale
31892;45826;;Marina;;Marina
6840;45833;;Marquis, head of House Borg, and Prime;;Marchese, capo della Casa Borg e Primo
7700;45872;;Martha;;Martha
8132;45879;;Martha's Baby;;Il bambino di Martha
8168;45893;;Martha's husband, a landscaper, planted;;Il marito di Martha, un giardiniere, ha piantato
8136;45933;;Martha's son, born inside the Edelweiss;;Il figlio di Martha, nato all'interno dell'Edelweiss
33188;45973;;Maximilian;;Maximilian
33256;45984;;Maximilian's ambitions for dominion over;;Le ambizioni di Maximilian per il dominio su
32756;46025;;Medic;;Medico
28024;46031;;Meek to the point of being paralyzed in;;Mansueto al punto di essere paralizzato in
24152;46071;;Meeting a woman of truly noble character;;Incontro con una donna dal carattere veramente nobile
18068;46112;;Melville;;Melville
13316;46121;;Mica;;Mica
32780;46126;;Mina, Gina and Fina, all of whom are;;Mina, Gina e Fina, tutte e tre
6844;46163;;Minister of Gallia. Age 68. He currently;;Ministro della Gallia. Et= 68. Attualmente
19364;46204;;Montley;;Montello
6024;46212;;Most at home nestled into a snug space,;;La maggior parte a casa, rannicchiata in uno spazio accogliente,
17204;46252;;Musaad;;Musaad
29732;46259;;Nadine;;Nadine
20228;46266;;Nancy;;Nancy
14652;46272;;National Arsenal developing explosives.;;L'Arsenale Nazionale sviluppa esplosivi.
30184;46312;;Naturally cursed with terrible luck, she;;Naturalmente maledetta da una sfortuna terribile, lei
23684;46353;;Nils;;Nils
16772;46358;;Nina;;Nina
19796;46363;;Noce;;Noce
29320;46368;;Often careless, the machines she works;;Spesso negligenti, le macchine con cui lavora
19376;46407;;One encounter with a longhorn stag left;;Un incontro con un cervo dalle lunghe corna > rimasto
31028;46447;;Oscar;;Oscar
31484;46453;;Out of pure boredom, he once tried to;;Per pura noia, una volta ha provato a
1720;46491;;Over the course of the war, he has grown;;Nel corso della guerra > cresciuto
15512;46532;;Over the course of the war, she grew to;;Nel corso della guerra, > cresciuta fino a
6836;46572;;PM Borg;;Primo Ministro Borg
28456;46580;;Pain and misfortune yield blissful joy;;Il dolore e la sfortuna producono una gioia beata
25000;46619;;People still speak of the time he routed;;La gente parla ancora del tempo in cui ha sconfitto
6008;46660;;Perhaps in an effort to mimic the other;;Forse nel tentativo di imitare l'altro
14648;46700;;Post-EWII, she took work at the Gallian;;Dopo l'EWII, ha iniziato a lavorare al Gallian
34072;46740;;Previously a general for his homeland, ;;Gi= generale della sua patria,
6880;46780;;Prime Minister. His policies since have;;Primo Ministro. Le sue politiche da allora sono
5112;46820;;Private First Class, age 20. A mechanic;;Soldato di prima classe, 20 anni. Meccanico
5544;46860;;Private First Class, age 20. A member of;;Soldato di prima classe, 20 anni. Membro di
2528;46901;;Professor Theimer, she was adopted into;;Professoressa Theimer, > stata adottata in
17656;46941;;Prone to exhaustion, he lacks endurance.;;Tende ad esaurirsi e manca di resistenza.
16360;46982;;Prone to extreme stage fright, her face;;Incline alla paura del palcoscenico estremo, il suo viso
24568;47022;;Prone to wild mood swings, his self-;;Tendente a sbalzi d'umore estremi, il suo auto-
28888;47059;;Quick to develop crushes on the strong;;Rapido nello sviluppare cotte per i forti
20660;47098;;Ramona;;Ramona
29300;47105;;Ramsey;;Ramsey
6472;47112;;Reminded of her pride and duty as ruler;;Ricordata del suo orgoglio e del suo dovere di sovrana
6440;47152;;Reported to be a bright and cheery girl;;Si dice che sia una ragazza allegra e brillante
3848;47192;;Reprimanded for the unlicensed planting;;Rimproverato per la piantagione senza licenza
4244;47232;;Rosie;;Rosie
25844;47238;;Rosina;;Rosina
26748;47245;;Royal Guard in light of her successes on;;Guardia Reale alla luce dei suoi successi su
9032;47286;;Rumor has it Kankkunen witnessed Belgen;;Si dice che Kankkunen sia stato testimone di Belgen
33208;47326;;Said to grant opportunities to talented;;Si dice che dia opportunit= ai talentuosi
12452;47366;;Salinas;;Salinas
33620;47374;;Selvaria;;Selvaria
33672;47383;;Selvaria enjoyed cooking as a meditative;;A Selvaria piaceva cucinare come meditativa
2088;47424;;Sergeant, age 19. Squad 7 scout. While a;;Sergente, 19 anni. Esploratore della squadra 7. Mentre un
4680;47465;;Sergeant, age 33. He joined Squad 7 as a;;Sergente, 33 anni. Si > unito alla Squadra 7 come
3816;47506;;Sergeant, age 36. Squad 7 lancer. Since;;Sergente, 36 anni. Lanciere della squadra 7. Da
8568;47546;;Sergeant, age 48. Chief Drill Instructor;;Sergente, 48 anni. Capo istruttore di addestramento
14632;47587;;She applied to be a trooper on the front;;Ha fatto domanda per diventare un soldato al fronte
20696;47628;;She became the top model for a globally;;E' diventata la top model a livello mondiale
25860;47668;;She enjoys working out when off-duty.;;Le piace allenarsi quando non > in servizio.
25432;47706;;She has a knack for making friends with;;Ha un talento per fare amicizia con
29752;47746;;She is fiercely protective not only of;;Lei > ferocemente protettiva non solo di
29768;47785;;She is now hard at work penning a novel,;;Ora sta lavorando duramente alla stesura di un romanzo,
22856;47826;;She left Gallia for places unknown on a;;Lascio' la Gallia per luoghi sconosciuti su un
20248;47866;;She makes tripping over her own two feet;;Fa inciampare i suoi stessi piedi
15496;47907;;She paired the fathomless curiosity and;;Lei ha unito l'insondabile curiosit= e
22424;47947;;She returned home where, at only 17, she;;Torno' a casa dove, a soli 17 anni,
29328;47988;;She set out to create a firearm that;;Si > prefissata di creare un'arma da fuoco che
15944;48025;;She stayed on after the war to train new;;Rimase li dopo la guerra per addestrare nuovi
29336;48066;;She took a cushy job at a major weapons;;Ha accettato un lavoro comodo in una grande fabbrica di armi
7336;48106;;Shortly after the fall of the citadel at;;Poco dopo la caduta della cittadella di
17648;48147;;Slender and handsome, he is physically;;Snello e attraente, > fisicamente
28440;48186;;Squad 7 engineer, age 15. A sensitive;;Ingegnere della squadra 7, 15 anni. Un uomo sensibile
28872;48224;;Squad 7 engineer, age 15. As the product;;Ingegnere della squadra 7, 15 anni. Come prodotto
27576;48265;;Squad 7 engineer, age 18. Born in an;;Ingegnere della squadra 7, 18 anni. Nato in un
30168;48302;;Squad 7 engineer, age 19. Her life as a;;Ingegnere della squadra 7, 19 anni. La sua vita da
29304;48342;;Squad 7 engineer, age 21. Her love for;;Ingegnere della squadra 7, 21 anni. Il suo amore per
28008;48381;;Squad 7 engineer, age 23. He worked at a;;Ingegnere della squadra 7, 23 anni. Lavorava in un
29736;48422;;Squad 7 engineer, age 25. A Darcsen with;;Ingegnere della squadra 7, 25 anni. Un Darcsen con
27144;48463;;Squad 7 engineer, age 38. An unwavering;;Ingegnere della squadra 7, 38 anni. Un incrollabile
25416;48503;;Squad 7 lancer, age 17. After hearing of;;Lanciere della squadra 7, 17 anni. Dopo aver sentito parlare di
26712;48544;;Squad 7 lancer, age 17. She was raised;;Lanciere della squadra 7, 17 anni. E' stata cresciuta
24120;48583;;Squad 7 lancer, age 18. An impoverished;;Lanciere della squadra 7, 18 anni. Un povero
25848;48623;;Squad 7 lancer, age 24. A sort of older;;Lanciere della squadra 7, 24 anni. Una specie di anziano
24984;48663;;Squad 7 lancer, age 25. The former head;;Lanciere della squadra 7, 25 anni. L'ex capo
23256;48703;;Squad 7 lancer, age 27. Muscles send him;;Lanciere della squadra 7, 27 anni. I muscoli lo mandano
23688;48744;;Squad 7 lancer, age 29. A denizen of the;;Lanciere della squadra 7, 29 anni. Un abitante della
24552;48785;;Squad 7 lancer, age 33. Contrary to his;;Lanciere della squadra 7, 33 anni. Contrariamente al suo
26280;48825;;Squad 7 lancer, age 37. She ran a well-;;Lanciere della squadra 7, 37 anni. Ha gestito una buona
32760;48865;;Squad 7 medic, age 17. Responsible for;;Medico della squadra 7, 17 anni. Responsabile di
20232;48904;;Squad 7 scout, age 15. Her life on the;;Esploratrice della squadra 7, 15 anni. La sua vita sulla
19368;48943;;Squad 7 scout, age 16. As a child of the;;Esploratore della squadra 7, 16 anni. Come bambino della
18504;48984;;Squad 7 scout, age 16. His greatest love;;Scout della squadra 7, 16 anni. Il suo piu' grande amore
22392;49025;;Squad 7 scout, age 16. Trends and pretty;;Scout della squadra 7, 16 anni. Tendenze e belle
22824;49066;;Squad 7 scout, age 17. Childhood friend;;Scout della squadra 7, 17 anni. Amico d'infanzia
21528;49106;;"Squad 7 scout, age 18. Called ""Dancer";;"Esploratore della squadra 7, 18 anni. Chiamato ""Dancer"""
20664;49144;;Squad 7 scout, age 18. Formerly a model;;Scout della squadra 7, 18 anni. Ex modella
21096;49184;;Squad 7 scout, age 19. As the daughter;;Esploratrice della squadra 7, 19 anni. Come figlia
18072;49223;;Squad 7 scout, age 19. Full of more pep;;Esploratore della squadra 7, 19 anni. Pieno di piu' grinta
19800;49263;;Squad 7 scout, age 19. Like Alicia, he;;Esploratore della squadra 7, 19 anni. Come Alicia, anche lui
21960;49302;;Squad 7 scout, age 22. A classmate of;;Esploratore della squadra 7, 22 anni. Un compagno di classe di
17640;49340;;Squad 7 scout, age 25. As a child of the;;Esploratore della squadra 7, 25 anni. Come figlio del
18936;49381;;Squad 7 scout, age 35. Considerate and;;Esploratore della squadra 7, 35 anni. Premuroso e
17208;49420;;Squad 7 scout, age 43. He enlisted upon;;Esploratore della squadra 7, 43 anni. Si > arruolato
15480;49460;;Squad 7 shocktrooper, age 12. She earned;;Soldato d'assalto della squadra 7, 12 anni. Ha guadagnato
15048;49501;;Squad 7 shocktrooper, age 17. As a self-;;Soldato d'assalto della squadra 7, 17 anni. Come autodidatta
11160;49542;;Squad 7 shocktrooper, age 17. His leap-;;Soldato d'assalto della squadra 7, 17 anni. Il suo salto-
13752;49582;;Squad 7 shocktrooper, age 17. Together;;Soldato d'assalto della squadra 7, 17 anni. Insieme
16344;49621;;Squad 7 shocktrooper, age 18. Her family;;Soldato d'assalto della squadra 7, 18 anni. La sua famiglia
14184;49662;;Squad 7 shocktrooper, age 20. A Darcsen,;;Soldato d'assalto della squadra 7, 20 anni. Un Darcsen,
12456;49703;;Squad 7 shocktrooper, age 24. Handsome;;Soldato d'assalto della squadra 7, 24 anni. Bello
11592;49742;;Squad 7 shocktrooper, age 25. Skittish;;Soldato d'assalto della squadra 7, 25 anni. Schivo
