79224;131072;;l be\nout instantly. You'll have no chance to call for a medic.;
79928;131072;;l be\nout instantly. You'll have no chance to call for a medic.;
34732;131073;; be\nout instantly. You'll have no chance to call for a medic.;
35436;131073;; be\nout instantly. You'll have no chance to call for a medic.;
44724;131073;; be\nout instantly. You'll have no chance to call for a medic.;
48108;131073;; be\nout instantly. You'll have no chance to call for a medic.;
74156;131073;; be\nout instantly. You'll have no chance to call for a medic.;
74996;131073;; be\nout instantly. You'll have no chance to call for a medic.;
57396;131075;;e\nout instantly. You'll have no chance to call for a medic.;
81332;131075;;e\nout instantly. You'll have no chance to call for a medic.;
82740;131075;;e\nout instantly. You'll have no chance to call for a medic.;
84148;131075;;e\nout instantly. You'll have no chance to call for a medic.;
10072;131136;;As to what, I'm afraid I've got no specifics to offer you.\nFind a window out there and break it.;
28808;131234;;Barious Desert EASY;
29032;131254;;Barious Desert HARD;
28920;131274;;Barious Desert NORMAL;
26120;131296;;Battle at Marberry Shore;
25112;131321;;Battle for the Bridge;
25336;131343;;Battle of Barious Desert;
4948;131368;;Be careful, there may be enemy units hiding behind the\nbuildings out there.;
5724;131445;;Before commencing the operation, choose the Position Units\ncommand to view a list of deployable units.;
9284;131549;;Before we can storm the place, we need to pry off the lid.\nWe'll blow in the front gates.;
10332;131640;;Begin by hammering at that damaged plating. We need a point\nof entry before we can do anything else.;
11340;131742;;Begin by making your way to the building undetected. If you\ndon't stay hidden in the grass, they'll spot you.;
5720;131853;;Beginning with this operation, you will be responsible for\nassigning your soldiers to their combat positions.;
47804;131964;;Both enemy tanks are destroyed;
42880;131995;;Both heavy tanks are destroyed;
26904;132026;;Breaching Jaeger's Blockade;
9560;132054;;Break through to the lifts and stairs located at either side\nof the entry point, climb to the top and take her out.;
40060;132171;;Bridge is destroyed under the train;
8272;132207;;Climb the slopes leading up from the water and make a bee-\nline for that camp.;
10856;132287;;Consequently, if even one of your soldiers falls in combat, \nyou're to pull out immediately. Mission failure.;
6240;132398;;Conversely, foot soldiers can walk on the larger anti-tank\nmines unharmed, but a tank will take tread damage.;
5716;132509;;Defeat the enemy units defending the camp, then get to the\nflag hung above their camp to occupy it.;
24776;132610;;Defense of Bruhl;
25448;132627;;Desert Duel with Maximilian;
26792;132655;;Diverting the Marmota;
8780;132677;;Do your best to avoid enemy fire as you make your way into\ntheir trenches, then commence your offensive.;
11604;132783;;Don't let any of them get away. If even one survives, it's\nonly a matter of time before they find others and come back.;
6996;132904;;Due to darkness, you'll be dealing with far more limited\nvisibility than you're accustomed to.;
30488;133000;;East Bank of Vasel EASY;
30712;133024;;East Bank of Vasel HARD;
30600;133048;;East Bank of Vasel NORMAL;
24664;133074;;Encounter at Bruhl;
50620;133093;;Enemy held back (8 turns) or wiped out;
10060;133132;;Engage them and break through. That's the only way we can\nsecure a path back to the capital in time.;
25560;133234;;Escape from Forest Snare;
8540;133259;;Even if you don't see anyone in the immediate area, you may\nstill be open to sniper fire. Be careful where you stop.;
11608;133377;;Even one survivor will mean mission failure this time.\nYou of all people should know these people must be stopped.;
8532;133493;;Expect the fighting along the main street to be\nexceptionally fierce.;
8012;133564;;Expect them to put up a fight along the way. You'll\nhave to pace yourself and look out for your injured.;
7508;133670;;Explosive weapons like tank cannons, lances and grenades\nare off limits. The risk to the princess is too great.;
10820;133783;;Fear of combat spilling over into civilian dwellings here\nprevents us from making this a large-scale operation.;
26568;133896;;Fight for Ghirlandaio;
27128;133918;;Final Showdown;
7756;133933;;Fouzen is built along a canyon, so the lay of the land is\nhighly varied. Check your map carefully in Command Mode.;
8808;134049;;Furthermore, because of their inability to avoid those\nrockets, you won't have your tanks to start with this time.;
10052;134165;;General Radi Jaeger is in command. He's lived through more\nbattles under the Empire's standard than I can count.;
11860;134279;;Given eight turns, the refugees can be evacuated to safety.;
27688;134339;;Guarding the Refugee Camp;
10068;134365;;He's one of the Empire's most renowned tank commanders.\nExpect tank strategies of a caliber you've not yet seen.;
4952;134479;;Hidden enemies won't show up in the Command Mode view,\nso be careful as you make your advance.;
4940;134575;;Hide behind sandbags for cover as you advance toward\nthe plaza.;
9036;134640;;High Commander is still calling for an all-out offensive.\nI have faith in your soldiers' victory.;
27464;134739;;Hostage Rescue Operation;
10564;134764;;I assume he's capable of neutralizing any attack you send\nhis way, the same as the other Valkyrur we've seen.;
9812;134875;;I repeat, your objective is to lure the Marmota to the\nspecified destination.;
6216;134954;;I suggest you hit the base head-on with your tank while\nfoot soldiers take the north path behind the enemy's back.;
10336;135070;;I think it's safe to say you face a battle unlike any fought\nsince the dawn of war. I'll trust your judgment out there.;
5740;135191;;I would also recommend you add units with high AP, such as\nscouts and engineers, to your riverside strike force.;
10844;135305;;I'm afraid we can't spare a medic to accompany a team as\nsmall as the one you'll be taking in.;
10572;135401;;I'm certain he'll have a weak point somewhere on that deck.\nFind it, then lob every bullet and bomb you've got at it.;
8792;135520;;If our intel is right, they have off-site, long-range\nrockets trained on the area.;
7772;135604;;If those lights spot you, expect mortars or sniper\nbullets to start raining down. Tread carefully in there.;
8804;135713;;If you occupy the right camp, you should be able to prevent\nany more rockets from coming in.;
8300;135807;;If your shocktroopers have classed up to elites by now, you\ncan also use their flamethrowers to take them down.;
6492;135920;;In such a case, move them to the nearest camp after\nclearing the area of enemies and have them retreat.;
25896;136025;;Infiltration of Fouzen;
7768;136048;;Inside the city, you'll find searchlights on the watch and\ntrolley cars you can ride along the rails.;
5732;136151;;Intelligence reports say they have tanks stationed in\nthe city area there.;
6748;136227;;It also has large-caliber cannons at both fore and aft ends\nthat can't be destroyed. Their range is as you see here.;
6740;136345;;It is equipped with machine guns on both sides, so brace\nyourself for a merciless reception as you approach.;
6724;136455;;It is imperative that you stop him before he reaches us.;
10840;136512;;It may be the long way around, but you're better off heading\nthrough the village and securing a spot to attack safely.;
5736;136632;;It would behoove you to include an anti-tank unit on the\ncity team to facilitate its neutralization.;
7524;136734;;It's a dark night out there. You won't be able to get a\nvisual on enemies past a certain distance. Stay sharp.;
5968;136846;;It's possible the enemy will detect your approach as time\ngoes by.;
9568;136914;;It's quite likely she'll evade any head-on attacks.;
9312;136966;;It's time to put everything you've learned in your missions\nso far to work on kicking these Imps out of Gallia for good.;
45692;137088;;Jaeger is defeated;
4684;137107;;Just cross the bridge and take them down as fast as you can.;
8028;137168;;Keep in mind that direct attacks against that train won't\naccomplish much. Focus your attention on that bomb.;
6744;137279;;Keep your distance when possible, and use your tank and\nlancers to take those machine guns out one by one.;
25784;137387;;Kidnapping of Cordelia;
28472;137410;;Kloden Wildwood EASY;
28696;137431;;Kloden Wildwood HARD;
28584;137452;;Kloden Wildwood NORMAL;
9048;137475;;Let's make the best of it and try to claim some ground.;
4692;137531;;Let's take care of them one at a time, nice and easy.;
7512;137585;;Letting that car reach either of these two points will mean\nallowing their escape. We can't let that happen.;
26008;137695;;Liberation of Fouzen;
5976;137716;;Many enemy tanks are stationed in the area, but some still\nhave their engines shut down, meaning they won't attack you.;
29480;137837;;Marberry Shore EASY;
29704;137857;;Marberry Shore HARD;
29592;137877;;Marberry Shore NORMAL;
44988;137899;;Marmota reaches the target point;
27016;137932;;Marmota's End;
47100;137946;;Maximilian is defeated;
30152;137969;;Naggiar Plains EASY;
30376;137989;;Naggiar Plains HARD;
30264;138009;;Naggiar Plains NORMAL;
11872;138031;;Needless to say, they realize that, too. Expect the enemy\nto make a stealthy approach through the grass.;
5748;138137;;Now, it's time to get those soldiers of yours into position.;
5928;138137;;Now, it's time to get those soldiers of yours into position.;
11356;138198;;Once the coast is clear, you'll enter the residence. Free\nthose hostages, disarm the hostiles inside and hold them.;
5972;138315;;Once they do, count on them calling for backup. Get to that\ncamp fast if you want this to end pretty, Lieutenant.;
11596;138430;;Once you see them, pounce. Wipe out the entire squad.;
11344;138484;;Once you've completed your approach, take down all of the\nlookouts at once. If any survive, they'll alert the others.;
5744;138603;;Once you've got your teams in place, select the Deploy\ncommand to begin the operation.;
8812;138691;;Once you've stopped the rockets, the tanks can be deployed.\nUntil then, it's up to the foot soldiers to take that camp.;
10864;138812;;One final note: you won't have your tank's wireless setup,\nso you won't be able to issue orders during this mission.;
7764;138930;;Our contact on the inside won't be able to do much without\nyou there. Find him at the labor camp as soon as you're in.;
5456;139050;;Our goal here is to take out that tank while keeping the\ngate standing.;
4944;139123;;Our goal this time is to eliminate the enemy leader.\nI'm pretty sure they'll be there in the plaza area.;
4688;139229;;Our objective here is to eliminate all enemies.;
8020;139277;;Our operative will plant an explosive on the bridge's\ncentral support pillar.;
8772;139356;;Our soldiers have also been working to dig trenches, but the\nfolks upstairs have issued an order for an all-out attack...;
27800;139479;;Outskirts of Bruhl EASY;
27912;139503;;Outskirts of Bruhl HARD;
28024;139527;;Outskirts of Bruhl NORMAL;
9820;139553;;Plan your tactics carefully. I know you can do this without\nany casualties, Lieutenant.;
26232;139642;;Recapture of Bruhl;
11072;139661;;Remnants of the Empire's force were spotted setting up camp\nin the highland region of the Barious badlands.;
24888;139770;;Retreat from Bruhl;
25672;139789;;Reunion in the Forest;
44284;139811;;Selvaria is defeated;
26680;139832;;Selvaria's Last Stand;
9564;139854;;She may lack the lance and shield but she's still a threat.\nDon't forget you're dealing with a Valkyria here.;
9556;139965;;She should be stationed on the terrace atop the citadel.\nBetter still, you'll be surrounded on three sides to begin.;
9548;140083;;She was the Valkyria our forces faced on the fields of\nNaggiar. Take the utmost care when dealing with her.;
26344;140192;;Showdown at Naggiar (1);
26456;140216;;Showdown at Naggiar (2);
7492;140240;;Spread out your soldiers and stop that vehicle.;
9796;140288;;Squad 7 will begin the operation from this position.;
8516;140341;;Squad 7 will enter from this location and cut a path into\nthe town's center.;
11332;140419;;Squad 7 will enter the site from this point.;
11844;140464;;Squad 7 will take up positions here and wait.;
10320;140510;;Station teams at the dreadnought's front and side,\nwhich will work in tandem to stop the enemy.;
5960;140607;;Strike them hard and fast to make best use of that edge.;
6500;140664;;Swapping and leapfrogging units via your camps should be\na big help out there. You'd do well to remember it.;
12104;140774;;Sweep in quickly and drive their strike force back.;
12360;140774;;Sweep in quickly and drive their strike force back.;
12616;140774;;Sweep in quickly and drive their strike force back.;
12872;140774;;Sweep in quickly and drive their strike force back.;
13128;140774;;Sweep in quickly and drive their strike force back.;
13384;140774;;Sweep in quickly and drive their strike force back.;
13640;140774;;Sweep in quickly and drive their strike force back.;
13896;140774;;Sweep in quickly and drive their strike force back.;
14152;140774;;Sweep in quickly and drive their strike force back.;
14408;140774;;Sweep in quickly and drive their strike force back.;
14664;140774;;Sweep in quickly and drive their strike force back.;
14920;140774;;Sweep in quickly and drive their strike force back.;
15176;140774;;Sweep in quickly and drive their strike force back.;
15432;140774;;Sweep in quickly and drive their strike force back.;
15688;140774;;Sweep in quickly and drive their strike force back.;
15944;140774;;Sweep in quickly and drive their strike force back.;
16200;140774;;Sweep in quickly and drive their strike force back.;
16456;140774;;Sweep in quickly and drive their strike force back.;
16712;140774;;Sweep in quickly and drive their strike force back.;
16968;140774;;Sweep in quickly and drive their strike force back.;
17224;140774;;Sweep in quickly and drive their strike force back.;
17480;140774;;Sweep in quickly and drive their strike force back.;
17736;140774;;Sweep in quickly and drive their strike force back.;
17992;140774;;Sweep in quickly and drive their strike force back.;
18248;140774;;Sweep in quickly and drive their strike force back.;
18504;140774;;Sweep in quickly and drive their strike force back.;
18760;140774;;Sweep in quickly and drive their strike force back.;
10580;140826;;Take that maniac out and put an end to this war, 7's.;
27352;140880;;Taking the Barious Highlands;
10568;140909;;That said, Maximilian's Valkyrian powers are the result of\nsome device. They're artificial.;
10056;141002;;That said, he'll need to stand aside this time. We've got to\nget past that blockade if we hope to take back Randgriz.;
10328;141121;;That said, it's protected by a shell of light. Nothing\nwe've thrown at it so far has so much as made a dent.;
10860;141231;;That's a lot of special conditions and requirements. \nBe extra careful as you plan each move out there.;
8024;141336;;That's your final destination here. Move a foot unit into\nposition and have them detonate the device with a gunshot.;
60488;141454;;The Edelweiss is destroyed;
92872;141454;;The Edelweiss is destroyed;
10048;141481;;The Empire is waiting for us on this side of the bridge with\nan ironclad defensive formation.;
7744;141576;;The Empire's defenses will likely be spread across both\nbanks of the river.;
5696;141653;;The Imperial force is deployed in a defensive formation\naround a camp within Vasel's urban center.;
8768;141753;;The Imperial forces are holed up in an expansive network of\ntrenches across the Naggiar plain.;
9800;141849;;The Marmota will approach from the north end of the\narea, advancing southward at every turn.;
46396;141943;;The Valkof is destroyed;
38652;141967;;The armored car's engine is destroyed;
7488;142005;;The armored vehicle carrying the princess is headed for the\nport at the southern end of the combat area.;
5708;142111;;The city team will protect the base camp while the riverside\nteam strikes the enemy.;
7776;142197;;The darkness will be your best friend out there, but it will\nalso mean limited visibility, so keep your eyes peeled.;
30908;142315;;The enemy base camp is captured;
33724;142315;;The enemy base camp is captured;
34428;142315;;The enemy base camp is captured;
35132;142315;;The enemy base camp is captured;
35836;142315;;The enemy base camp is captured;
37948;142315;;The enemy base camp is captured;
40764;142315;;The enemy base camp is captured;
41468;142315;;The enemy base camp is captured;
42172;142315;;The enemy base camp is captured;
42876;142315;;The enemy base camp is captured;
48508;142315;;The enemy base camp is captured;
51324;142315;;The enemy base camp is captured;
52028;142315;;The enemy base camp is captured;
52732;142315;;The enemy base camp is captured;
53436;142315;;The enemy base camp is captured;
54140;142315;;The enemy base camp is captured;
54844;142315;;The enemy base camp is captured;
55548;142315;;The enemy base camp is captured;
56252;142315;;The enemy base camp is captured;
56956;142315;;The enemy base camp is captured;
68924;142315;;The enemy base camp is captured;
69628;142315;;The enemy base camp is captured;
70332;142315;;The enemy base camp is captured;
71036;142315;;The enemy base camp is captured;
71740;142315;;The enemy base camp is captured;
72444;142315;;The enemy base camp is captured;
73148;142315;;The enemy base camp is captured;
73852;142315;;The enemy base camp is captured;
74556;142315;;The enemy base camp is captured;
75260;142315;;The enemy base camp is captured;
75964;142315;;The enemy base camp is captured;
76668;142315;;The enemy base camp is captured;
77372;142315;;The enemy base camp is captured;
78076;142315;;The enemy base camp is captured;
78780;142315;;The enemy base camp is captured;
79484;142315;;The enemy base camp is captured;
80188;142315;;The enemy base camp is captured;
80892;142315;;The enemy base camp is captured;
81596;142315;;The enemy base camp is captured;
82300;142315;;The enemy base camp is captured;
83004;142315;;The enemy base camp is captured;
83708;142315;;The enemy base camp is captured;
6720;142347;;The enemy commander, Maximilian, is making for our base\ncamp aboard a massive tank.;
5440;142432;;The enemy is a squad centered around a single tank,\ncurrently advancing from the plaza onto the main road.;
9280;142540;;The enemy is braced and waiting for our attack on the\ncitadel at Ghirlandaio.;
9024;142619;;The enemy is centered around the camp they've set up, smack\nin the middle of the combat area.;
11840;142714;;The enemy is deployed along the road at the northern end of\nthe combat area.;
8256;142792;;The enemy is entrenched behind hefty defenses along the top\nof the sheer rock face.;
8512;142877;;The enemy is entrenched in a defensive formation throughout\ncentral Bruhl and the windmill plaza.;
6464;142976;;The enemy is spread out across a wide area of the desert.;
5952;143034;;The enemy is stationed around the east end of the bridge.;
7260;143092;;The enemy knows your tank is out of commission. Expect them\nto come crashing down on your squad in the meantime.;
32316;143206;;The enemy leader is defeated;
34448;143235;;The enemy occupies Gallia's base camp;
35148;143235;;The enemy occupies Gallia's base camp;
35852;143235;;The enemy occupies Gallia's base camp;
36560;143235;;The enemy occupies Gallia's base camp;
37972;143235;;The enemy occupies Gallia's base camp;
38676;143235;;The enemy occupies Gallia's base camp;
39372;143235;;The enemy occupies Gallia's base camp;
40076;143235;;The enemy occupies Gallia's base camp;
40780;143235;;The enemy occupies Gallia's base camp;
41484;143235;;The enemy occupies Gallia's base camp;
42188;143235;;The enemy occupies Gallia's base camp;
42892;143235;;The enemy occupies Gallia's base camp;
43596;143235;;The enemy occupies Gallia's base camp;
44300;143235;;The enemy occupies Gallia's base camp;
45708;143235;;The enemy occupies Gallia's base camp;
46412;143235;;The enemy occupies Gallia's base camp;
47116;143235;;The enemy occupies Gallia's base camp;
48524;143235;;The enemy occupies Gallia's base camp;
49936;143235;;The enemy occupies Gallia's base camp;
51340;143235;;The enemy occupies Gallia's base camp;
52044;143235;;The enemy occupies Gallia's base camp;
52748;143235;;The enemy occupies Gallia's base camp;
53452;143235;;The enemy occupies Gallia's base camp;
54156;143235;;The enemy occupies Gallia's base camp;
54860;143235;;The enemy occupies Gallia's base camp;
55564;143235;;The enemy occupies Gallia's base camp;
56268;143235;;The enemy occupies Gallia's base camp;
56972;143235;;The enemy occupies Gallia's base camp;
71756;143235;;The enemy occupies Gallia's base camp;
72460;143235;;The enemy occupies Gallia's base camp;
73164;143235;;The enemy occupies Gallia's base camp;
73868;143235;;The enemy occupies Gallia's base camp;
74572;143235;;The enemy occupies Gallia's base camp;
75276;143235;;The enemy occupies Gallia's base camp;
75980;143235;;The enemy occupies Gallia's base camp;
76684;143235;;The enemy occupies Gallia's base camp;
77388;143235;;The enemy occupies Gallia's base camp;
78092;143235;;The enemy occupies Gallia's base camp;
78796;143235;;The enemy occupies Gallia's base camp;
79500;143235;;The enemy occupies Gallia's base camp;
80204;143235;;The enemy occupies Gallia's base camp;
80908;143235;;The enemy occupies Gallia's base camp;
81612;143235;;The enemy occupies Gallia's base camp;
82316;143235;;The enemy occupies Gallia's base camp;
83020;143235;;The enemy occupies Gallia's base camp;
83724;143235;;The enemy occupies Gallia's base camp;
33020;143273;;The enemy tank is destroyed;
9044;143301;;The enemy's Valkyria has thankfully been neutralized by our\nown. This is a rare opportunity.;
7232;143395;;The enemy's base camp is located on the river's south bank,\nand the force deployed around it is significant.;
4928;143505;;The enemy's invaded the windmill plaza and has taken\nalmost the entire area over.;
6208;143588;;The enemy's supply base is located at the east end of these\nwoods, tucked behind a tight defensive line.;
11868;143694;;The field this time is one big, grassy plain. There are more\nthan enough places to lie low and keep hidden.;
36540;143803;;The giant enemy tank is destroyed;
10316;143837;;The opposition consists of the cannons mounted on the ship's\nside and the endless waves of troops from the front hatch.;
9288;143958;;The plan, as it stands, is to roll a car loaded down with\nexplosives up to the gate and detonate it.;
8284;144060;;The second issue is the concrete defensive bunkers that lie\nbeyond the crest of that slope.;
9296;144153;;The switches' locations are as you see here.;
8000;144198;;The time has come to take out the Empire's Fouzen \ndefenses, including that armored train.;
10560;144290;;The time has finally come to settle things with Maximilian.;
5468;144350;;The town watch will need to hold off the enemy forces\nuntil you arrive with the tank.;
8032;144437;;The train packs a serious punch from head-on. Keep its\nposition in mind and move your troops safely.;
10324;144539;;The ultimate objective here is to destroy that giant lance.;
9536;144599;;The way is open. It's time to enter the citadel and break\nthe enemy's hold upon it.;
11852;144684;;Their force will advance southward towards the refugee camp.\nYou will all give them a warm reception and some new holes.;
11084;144806;;Then you'll have to weather their counteroffensive as you\nmake your way to the summit.;
6496;144894;;Then, after your advance units occupy the next enemy camp,\nyou can redeploy them there. That'll speed them along.;
5728;145009;;Then, once you've selected a unit you'd like to deploy,\nchoose the position you wish them to take.;
8276;145109;;There are two things to look out for along the way: one is\nthe enemy machine gun emplacements all along the coast.;
10852;145225;;There will be no sight line to targets more than a certain\ndistance away, and you can't spot them in Action Mode.;
6484;145340;;There's a lot of distance to cover out there. I'd recommend\nadding a long-range sniper unit or two.;
8796;145441;;They can't hit you inside those trenches, but more or less\nthe entire flatland area will be caught in the blast.;
8292;145555;;They do have a weakness, though. You can do major damage to\nthem by attacking the gun at the front or the rear doors.;
7520;145674;;They may be wearing Gallian uniforms, but they're real Feds.\nDon't think twice about pulling those triggers.;
8296;145784;;They may well have backup stores of ragnite fuel out back.\nIf so, a well-placed gunshot should be able to set it off.;
6752;145903;;They will fire at anything that stops in the range depicted.\nKeep your tank and troops clear of them if you want to live.;
9308;146026;;They'll be bearing down on you with the citadel's cannons,\namong other things. I also advise you to watch for mines.;
5452;146144;;They'll probably head for the gate and try to destroy it. \nThe tank will be with them.;
8288;146232;;They're incredibly resistant to attack and may take quite\nsome time to take out. It'll slow you down.;
7236;146335;;They've also put up quite a defense, including a barrier\nthat only a tank can take down.;
12100;146425;;This is your starting position.;
12356;146425;;This is your starting position.;
12612;146425;;This is your starting position.;
12868;146425;;This is your starting position.;
13124;146425;;This is your starting position.;
13380;146425;;This is your starting position.;
13636;146425;;This is your starting position.;
13892;146425;;This is your starting position.;
14148;146425;;This is your starting position.;
14404;146425;;This is your starting position.;
14660;146425;;This is your starting position.;
14916;146425;;This is your starting position.;
15172;146425;;This is your starting position.;
15428;146425;;This is your starting position.;
15684;146425;;This is your starting position.;
15940;146425;;This is your starting position.;
16196;146425;;This is your starting position.;
16452;146425;;This is your starting position.;
16708;146425;;This is your starting position.;
16964;146425;;This is your starting position.;
17220;146425;;This is your starting position.;
17476;146425;;This is your starting position.;
17732;146425;;This is your starting position.;
17988;146425;;This is your starting position.;
18244;146425;;This is your starting position.;
18500;146425;;This is your starting position.;
18756;146425;;This is your starting position.;
10816;146457;;This mission will be fought on the outskirts of Vasel.\nAn enemy blockade has restricted traffic along this route.;
