3052;11001;;Each year is counted in relation to the;;Each year is counted in relation to the
5844;11041;;Empire's invasion rather than squaring;;Empire's invasion rather than squaring
3816;11080;;Enacted as a way to enforce the position;;Enacted as a way to enforce the position
4276;11121;;Equus;;Equus
2740;11127;;Europa;;Europa
5500;11134;;Europa shortly before EWII, Gallia was;;Europa shortly before EWII, Gallia was
5092;11173;;Europa that its use began. Since the;;Europa that its use began. Since the
3060;11210;;Europa was united as a continent. Years;;Europa was united as a continent. Years
5920;11250;;Europa's first tanks were Imperial in;;Europa's first tanks were Imperial in
5720;11288;;Europa's oldest indigenous race, said to;;Europa's oldest indigenous race, said to
3376;11329;;Europa, according to inscriptions found;;Europa, according to inscriptions found
2868;11369;;Europa, pioneers in machine technology,;;Europa, pioneers in machine technology,
4320;11409;;Europan broad gauge rails, the entire;;Europan broad gauge rails, the entire
3444;11447;;Europans. Inscriptions on the monuments;;Europans. Inscriptions on the monuments
1752;11487;;Even R&D work on inventing new weaponry;;Even R&D work on inventing new weaponry
1376;11527;;Exports include dairy and bread made;;Exports include dairy and bread made
6004;11564;;Federation Tanks;;Federation Tanks
3228;11581;;Federation land, EWII quickly engulfed;;Federation land, EWII quickly engulfed
3268;11620;;Federation's border republics in quick;;Federation's border republics in quick
2552;11659;;Few areas within Gallia have been the;;Few areas within Gallia have been the
2672;11697;;Following EWI, it served as a checkpoint;;Following EWI, it served as a checkpoint
2332;11738;;Following the Empire's occupation, the;;Following the Empire's occupation, the
2260;11777;;Fouzen;;Fouzen
3128;11784;;Friction between Federation and Empire;;Friction between Federation and Empire
1208;11823;;Full of nature and rich in ragnite ore,;;Full of nature and rich in ragnite ore,
1212;11863;;Gallia borders the Empire to the east;;Gallia borders the Empire to the east
1548;11901;;Gallia enjoys a temperate oceanic;;Gallia enjoys a temperate oceanic
1504;11935;;Gallia is naturally fortified against;;Gallia is naturally fortified against
1396;11973;;Gallia's History;;Gallia's History
1492;11990;;Gallia's Topography;;Gallia's Topography
1236;12010;;Gallia. The first ruling ancestor of the;;Gallia. The first ruling ancestor of the
4084;12051;;Gallian National Arsenal;;Gallian National Arsenal
5812;12076;;Gallian Tanks;;Gallian Tanks
1848;12090;;Gallian capital and the outside world;;Gallian capital and the outside world
5860;12128;;Gallian engineers led by Professor;;Gallian engineers led by Professor
5348;12163;;Generally smaller than other porcines,;;Generally smaller than other porcines,
4476;12202;;Height:     35.8m    Weight:  16200t;;Height:     35.8m    Weight:  16200t
4284;12239;;Height:     5.69m   Weight: 288t;;Height:     5.69m   Weight: 288t
4380;12272;;Height:     8.17m  Weight:  245t;;Height:     8.17m  Weight:  245t
5436;12305;;Height:  3.7m     Weight: 0.46t;;Height:  3.7m     Weight: 0.46t
1520;12337;;Hilly plains cover sixty percent of the;;Hilly plains cover sixty percent of the
5744;12377;;"History tells of a ""Darcsen Calamity"" in";;"History tells of a ""Darcsen Calamity"" in"
5524;12418;;House Randgriz's Secret;;House Randgriz's Secret
4308;12442;;Imperial General Gregor personally aided;;Imperial General Gregor personally aided
5908;12483;;Imperial Tanks;;Imperial Tanks
6080;12498;;Imperial force by sheer numbers.;;Imperial force by sheer numbers.
3172;12531;;Imperial force employed a corps of newly;;Imperial force employed a corps of newly
2364;12572;;Imperial hunts were held in this Fouzen;;Imperial hunts were held in this Fouzen
5836;12612;;In EWI, the Gallian force used light;;In EWI, the Gallian force used light
3388;12649;;In addition to unifying the land under;;In addition to unifying the land under
2764;12688;;In ancient times, the Valkyrur managed;;In ancient times, the Valkyrur managed
4800;12727;;In order to justify their actions, the;;In order to justify their actions, the
5560;12766;;In return, the Valkyrur granted the clan;;In return, the Valkyrur granted the clan
5944;12807;;In the medieval military philosophy of;;In the medieval military philosophy of
3928;12846;;In times of peace, Gallia's army is made;;In times of peace, Gallia's army is made
5096;12887;;Industrial Revolution, it has become a;;Industrial Revolution, it has become a
4348;12926;;Installed in Fouzen upon its completion,;;Installed in Fouzen upon its completion,
5456;12967;;Isara's father, Theimer, this bi-winged,;;Isara's father, Theimer, this bi-winged,
3460;13008;;It has been shown that Valkyrur royalty;;It has been shown that Valkyrur royalty
5056;13048;;It luminesces a characteristic blue hue;;It luminesces a characteristic blue hue
4420;13088;;It represents the enhanced version of an;;It represents the enhanced version of an
3432;13129;;It uses a set of characters comprised of;;It uses a set of characters comprised of
3284;13170;;It wasn't long before the forces of both;;It wasn't long before the forces of both
1652;13211;;Its single magnificent tower has been;;Its single magnificent tower has been
3992;13249;;Led by the Emperor, the Empire's;;Led by the Emperor, the Empire's
4664;13282;;Legends of the War of the Valkyrur and a;;Legends of the War of the Valkyrur and a
4280;13323;;Length:       39m   Width: 4.25m;;Length:       39m   Width: 4.25m
4472;13356;;Length:    142.5m    Width:    35.2m;;Length:    142.5m    Width:    35.2m
4376;13393;;Length:    20.11m  Width: 10.03m;;Length:    20.11m  Width: 10.03m
5432;13426;;Length: 11.6m     Width:  12.5m;;Length: 11.6m     Width:  12.5m
5236;13458;;Lion's Paw;;Lion's Paw
3648;13469;;Major practices for celebrating the day;;Major practices for celebrating the day
4468;13509;;Marmota;;Marmota
2648;13517;;Massive and stalwart, this fortress sits;;Massive and stalwart, this fortress sits
4432;13558;;Maximilian, the body was reinforced and;;Maximilian, the body was reinforced and
4412;13598;;Maximilian, the leader of the Imperial;;Maximilian, the leader of the Imperial
1684;13637;;Military Headquarters;;Military Headquarters
1328;13659;;"Mills"" built from an old castle tower in";;"Mills"" built from an old castle tower in"
5068;13700;;Mined primarily in mountainous regions,;;Mined primarily in mountainous regions,
5208;13740;;New properties and applications for the;;New properties and applications for the
3960;13780;;Officers from the Gallian Army are;;Officers from the Gallian Army are
3412;13815;;Old Northern Script;;Old Northern Script
3800;13835;;One of Gallia's national precepts states;;One of Gallia's national precepts states
2456;13876;;One of several stretches of open shore;;One of several stretches of open shore
4020;13915;;Operating under a code of conduct with;;Operating under a code of conduct with
4232;13954;;Originally used to cross trenches and as;;Originally used to cross trenches and as
6008;13995;;Partially due to barren arsenals and a;;Partially due to barren arsenals and a
1896;14034;;Poor roads, violent peaks and valleys,;;Poor roads, violent peaks and valleys,
2952;14073;;Popular uprisings spurred on by the late;;Popular uprisings spurred on by the late
5332;14114;;Porcavians;;Porcavians
4388;14125;;Power: 1200hp/2400rpm;;Power: 1200hp/2400rpm
4484;14147;;Power: 208000hp;;Power: 208000hp
5444;14163;;Power: 50hp/2200rpm x2;;Power: 50hp/2200rpm x2
4292;14186;;Power: 980hp/1400rpm;;Power: 980hp/1400rpm
4132;14207;;Professor Theimer, creator of the tank;;Professor Theimer, creator of the tank
5044;14246;;Ragnite;;Ragnite
5592;14254;;Randgriz was buried even more thoroughly;;Randgriz was buried even more thoroughly
1232;14295;;Randgriz, the hereditary sovereigns of;;Randgriz, the hereditary sovereigns of
5776;14334;;Recent use of Darcsen labor to mine and;;Recent use of Darcsen labor to mine and
5160;14374;;Refined into liquid ragnoline, it can;;Refined into liquid ragnoline, it can
3840;14412;;Schools of each level offer mandatory;;Schools of each level offer mandatory
5648;14450;;Sea, much of their historical origin;;Sea, much of their historical origin
4104;14487;;Seeing the production of arms as a part;;Seeing the production of arms as a part
4568;14527;;Some Europans hold the Valkyrur as the;;Some Europans hold the Valkyrur as the
3296;14566;;Soon, all of Europa was caught up in a;;Soon, all of Europa was caught up in a
1456;14605;;Stretched thin between multiple fronts,;;Stretched thin between multiple fronts,
4180;14645;;Tanks;;Tanks
4708;14651;;That said, the bloodline is believed to;;That said, the bloodline is believed to
1972;14691;;The Barious Desert;;The Barious Desert
2232;14710;;The Barious Temple served to disseminate;;The Barious Temple served to disseminate
5428;14751;;"The Biplane ""ISARA""";;"The Biplane ""ISARA"""
1588;14771;;The Capital City Randgriz;;The Capital City Randgriz
2644;14797;;The Citadel at Ghirlandaio;;The Citadel at Ghirlandaio
3508;14824;;The Darcsen Hunts;;The Darcsen Hunts
2468;14842;;The Empire turned the sheer cliffs that;;The Empire turned the sheer cliffs that
3604;14882;;The Feast of All Spirits;;The Feast of All Spirits
3124;14907;;The First Europan War;;The First Europan War
3892;14929;;The Gallian Army;;The Gallian Army
1688;14946;;The Gallian Army's central base stands;;The Gallian Army's central base stands
1780;14985;;The Great Vasel Bridge;;The Great Vasel Bridge
3988;15008;;The Imperial Army;;The Imperial Army
4040;15026;;The Imperial army was the first to;;The Imperial army was the first to
3144;15061;;The Industrial Revolution of the 18th;;The Industrial Revolution of the 18th
2856;15099;;The Industrial Revolution that occurred;;The Industrial Revolution that occurred
1876;15139;;The Kloden Wildwood;;The Kloden Wildwood
4852;15159;;The Lance and Shield;;The Lance and Shield
2452;15180;;The Marberry Shore;;The Marberry Shore
2548;15199;;The Naggiar Plains;;The Naggiar Plains
1204;15218;;The Principality of Gallia;;The Principality of Gallia
3220;15245;;The Second Europan War;;The Second Europan War
5620;15268;;The Valkyrur;;The Valkyrur
3316;15281;;The War of the Valkyrur;;The War of the Valkyrur
4596;15305;;The Yggdist faith arose at the start of;;The Yggdist faith arose at the start of
3480;15345;;The ancient Darcsens were also thought;;The ancient Darcsens were also thought
4760;15384;;The ancient Valkyrur invaded Europa from;;The ancient Valkyrur invaded Europa from
3320;15425;;The ancient Valkyrur united the Europan;;The ancient Valkyrur united the Europan
1800;15465;;The bridge has its origins in the late;;The bridge has its origins in the late
1592;15504;;The capital of Gallia since its days as;;The capital of Gallia since its days as
2280;15544;;The city is divided between an upper and;;The city is divided between an upper and
1836;15585;;The city of Vasel grew out from either;;The city of Vasel grew out from either
1608;15624;;The city takes its name from the ancient;;The city takes its name from the ancient
2296;15665;;The city's layout allows for ragnite ore;;The city's layout allows for ragnite ore
4692;15706;;The generally held view of this race is;;The generally held view of this race is
3728;15746;;The human-shaped dolls, made of thatched;;The human-shaped dolls, made of thatched
3568;15787;;The increased need for labor brought on;;The increased need for labor brought on
2188;15827;;The interior takes the form of a massive;;The interior takes the form of a massive
2088;15868;;The main temple, said to have been built;;The main temple, said to have been built
2964;15909;;The nascent Empire, formed to the east,;;The nascent Empire, formed to the east,
1400;15949;;The nation was formally born in the 3rd;;The nation was formally born in the 3rd
1276;15989;;The official currency is the ducat, and;;The official currency is the ducat, and
5528;16029;;The original ancestors of House Randgriz;;The original ancestors of House Randgriz
2936;16070;;The product of an alliance among a large;;The product of an alliance among a large
2032;16111;;The remnants of human dwellings dot the;;The remnants of human dwellings dot the
4868;16151;;The shields are round, while the lances;;The shields are round, while the lances
3620;16191;;The spirits of the earth, driven away by;;The spirits of the earth, driven away by
2072;16232;;The structures found across the badlands;;The structures found across the badlands
1348;16273;;The town supposedly began as a hideout;;The town supposedly began as a hideout
1928;16312;;The woods are home to foxes, squirrels;;The woods are home to foxes, squirrels
3416;16351;;The written form of Old Northern, the;;The written form of Old Northern, the
5864;16389;;Theimer came together to develop a new;;Theimer came together to develop a new
4204;16428;;Their design employs a ragnoline;;Their design employs a ragnoline
5656;16461;;Their ragnite weaponry allegedly granted;;Their ragnite weaponry allegedly granted
2044;16502;;These days, violent sandstorms assail;;These days, violent sandstorms assail
5624;16540;;These immigrants from the north are said;;These immigrants from the north are said
4812;16581;;They authored a history in which they;;They authored a history in which they
2508;16619;;This bloody beach marked the end of the;;This bloody beach marked the end of the
3032;16659;;This calendar, used across Europa, has;;This calendar, used across Europa, has
1880;16698;;This expansive primeval forest stretches;;This expansive primeval forest stretches
1784;16739;;This massive iron drawbridge spans the;;This massive iron drawbridge spans the
1304;16778;;This small town lies on the Imperial;;This small town lies on the Imperial
1224;16815;;This small, central Europan nation is a;;This small, central Europan nation is a
3244;16855;;Though EWI ended in a stalemate, both;;Though EWI ended in a stalemate, both
2996;16893;;Though a series of secret alliances and;;Though a series of secret alliances and
5496;16933;;Though aeronautics research began across;;Though aeronautics research began across
5640;16974;;Though believed to be an oceanic tribe;;Though believed to be an oceanic tribe
5376;17013;;Though some have argued that its wings;;Though some have argued that its wings
3752;17052;;Though the basic doll is of traditional;;Though the basic doll is of traditional
4288;17092;;Top Speed: 20km/h;;Top Speed: 20km/h
4480;17110;;Top Speed: 25km/h;;Top Speed: 25km/h
4384;17128;;Top Speed: 30km/h;;Top Speed: 30km/h
5440;17146;;Top Speed: 75km/h;;Top Speed: 75km/h
3704;17164;;Traditionally made by Darcsen people as;;Traditionally made by Darcsen people as
2596;17204;;Trenches dug during EWI also remain,;;Trenches dug during EWI also remain,
6060;17241;;Unable to rival the Empire in technology;;Unable to rival the Empire in technology
5964;17282;;Unable to stand up to the Empire's tank;;Unable to stand up to the Empire's tank
2168;17322;;Undiscovered until quite recently, the;;Undiscovered until quite recently, the
4856;17361;;Unearthed from excavation sites across;;Unearthed from excavation sites across
3796;17400;;Universal Conscription;;Universal Conscription
5140;17423;;Uses of Ragnite;;Uses of Ragnite
4948;17439;;Valkof;;Valkof
4564;17446;;Valkyria Worship;;Valkyria Worship
4660;17463;;Valkyrur Common Knowledge;;Valkyrur Common Knowledge
4756;17489;;Valkyrur Historical Truth;;Valkyrur Historical Truth
4580;17515;;Valkyrur are understood as either gods;;Valkyrur are understood as either gods
5552;17554;;Valkyrur conquest.;;Valkyrur conquest.
4804;17573;;Valkyrur shifted blame for devastating;;Valkyrur shifted blame for devastating
4680;17612;;Valkyrur's existence pervades the land;;Valkyrur's existence pervades the land
2116;17651;;Valkyrur, written in Old Northern;;Valkyrur, written in Old Northern
1788;17685;;Vasel river, which flows into Lake Graz;;Vasel river, which flows into Lake Graz
5756;17725;;War of the Valkyrur. For their crimes of;;War of the Valkyrur. For their crimes of
1416;17766;;When the Empire invaded Gallia at the;;When the Empire invaded Gallia at the
2892;17804;;While not technically an autocracy, the;;While not technically an autocracy, the
1316;17844;;Windmills stand atop the crests of many;;Windmills stand atop the crests of many
1496;17884;;With the sea at its north and west and;;With the sea at its north and west and
1720;17923;;Within its walls lie the army's command;;Within its walls lie the army's command
5564;17963;;a city-state to rule (today's Randgriz),;;a city-state to rule (today's Randgriz),
2236;18004;;a false history to the masses while the;;a false history to the masses while the
2584;18044;;a few scraggly patches of grass remain;;a few scraggly patches of grass remain
4512;18083;;a joint effort with the Imperial navy,;;a joint effort with the Imperial navy,
1596;18122;;a monarchy, this ancient city has the;;a monarchy, this ancient city has the
2972;18160;;a mutual defense agreement among these;;a mutual defense agreement among these
2876;18199;;a network of marriages amongst their;;a network of marriages amongst their
4904;18236;;a physical alteration to the weapons';;a physical alteration to the weapons'
1528;18274;;a rich store of ragnite ore, a valued;;a rich store of ragnite ore, a valued
3260;18312;;a short 20-year pause, the Empire began;;a short 20-year pause, the Empire began
3828;18352;;a three-stage draft according to need,;;a three-stage draft according to need,
5468;18391;;a vertical rudder. Isara expanded the;;a vertical rudder. Isara expanded the
2396;18429;;abducted and used as slave labor, made;;abducted and used as slave labor, made
4916;18468;;abilities.;;abilities.
4784;18479;;able to unleash the latent power within;;able to unleash the latent power within
1884;18519;;across Gallia's south, forming a natural;;across Gallia's south, forming a natural
3940;18560;;addition to the autonomous town watches;;addition to the autonomous town watches
5932;18600;;after EWI began as a force of extremely;;after EWI began as a force of extremely
1356;18640;;against the king. Perhaps in echo of;;against the king. Perhaps in echo of
4604;18677;;all regions of Europa. Its tenets hold;;all regions of Europa. Its tenets hold
3720;18716;;all times.;;all times.
1828;18727;;allowed it to be operated by extending;;allowed it to be operated by extending
4120;18766;;also helped keep weapons technology and;;also helped keep weapons technology and
3044;18806;;also known as the Valkyrian calendar.;;also known as the Valkyrian calendar.
4156;18844;;amassed his considerable knowledge;;amassed his considerable knowledge
1692;18879;;amid a wooded area at the outskirts of;;amid a wooded area at the outskirts of
2988;18918;;among the constituent republics, meaning;;among the constituent republics, meaning
4912;18959;;amplifiers for the race's preternatural;;amplifiers for the race's preternatural
5508;18999;;an airplane remains a rare treat.;;an airplane remains a rare treat.
1428;19033;;an autonomous region within the Empire;;an autonomous region within the Empire
4972;19072;;an extremely destructive beam of light.;;an extremely destructive beam of light.
5176;19112;;an incendiary agent in flamethrowers, ;;an incendiary agent in flamethrowers, 
4672;19151;;ancient people can be found in all areas;;ancient people can be found in all areas
5728;19192;;ancient times. They are characterized by;;ancient times. They are characterized by
1368;19233;;and Bruhlers are famed for taking pride;;and Bruhlers are famed for taking pride
4356;19273;;and Darcsen laborer escape attempts.;;and Darcsen laborer escape attempts.
2424;19310;;and Imperial soldiers kept a close watch;;and Imperial soldiers kept a close watch
1268;19351;;and a population of just over 430,000,;;and a population of just over 430,000,
1740;19390;;and a relaxation lounge for the;;and a relaxation lounge for the
3560;19422;;and abroad for Darcsen captives.;;and abroad for Darcsen captives.
3832;19455;;and applies to men and women alike.;;and applies to men and women alike.
4520;19491;;and battleship in a new class called the;;and battleship in a new class called the
5184;19532;;and countless others. Medical scientists;;and countless others. Medical scientists
1900;19573;;and extremely dense vegetation combine;;and extremely dense vegetation combine
4612;19612;;and its mythology draws heavily from the;;and its mythology draws heavily from the
5568;19653;;and made them the Valkof's keepers. The;;and made them the Valkof's keepers. The
3464;19693;;and members of the high clergy used a;;and members of the high clergy used a
3532;19731;;and persecution against Darcsens that;;and persecution against Darcsens that
5792;19769;;and persecution, the Darcsens remain a;;and persecution, the Darcsens remain a
1932;19808;;and rabbits, as well as larger animals;;and rabbits, as well as larger animals
1832;19847;;and retracting a single pair of cables.;;and retracting a single pair of cables.
1408;19887;;and rule over surrounding areas began.;;and rule over surrounding areas began.
4056;19926;;and secured the Empire's military;;and secured the Empire's military
1216;19960;;and the Federation on its western edge.;;and the Federation on its western edge.
2076;20000;;and the temple at the crater's core are;;and the temple at the crater's core are
3184;20040;;and the two exhausted powers ultimately;;and the two exhausted powers ultimately
4528;20080;;and two propellers work in parallel to;;and two propellers work in parallel to
4776;20119;;and ultimately subjugated them. Skilled;;and ultimately subjugated them. Skilled
2108;20159;;antechamber are inscribed with a history;;antechamber are inscribed with a history
5076;20200;;any number of applications. Though the;;any number of applications. Though the
4544;20239;;apparatus is said to have been installed;;apparatus is said to have been installed
5380;20280;;are an adaptation that makes these pigs;;are an adaptation that makes these pigs
1324;20320;;"are as large as the so-called ""Sister";;"are as large as the so-called ""Sister"
3864;20358;;are eligible for the rank of lieutenant;;are eligible for the rank of lieutenant
2052;20398;;are few.;;are few.
5292;20407;;are known to thrive even under adverse;;are known to thrive even under adverse
2040;20446;;area was once the site of a large city.;;area was once the site of a large city.
5928;20486;;armored corps took to the field shortly;;armored corps took to the field shortly
1340;20526;;"as ""Miller's Home.""";;"as ""Miller's Home."""
5200;20546;;as Ragnaid.;;as Ragnaid.
4536;20558;;as a mobile platform for the Valkof. An;;as a mobile platform for the Valkof. An
5192;20598;;as a painkiller, developing a controlled;;as a painkiller, developing a controlled
2716;20639;;as a storehouse for weaponry to be used;;as a storehouse for weaponry to be used
1432;20679;;as archduke. But as democratic movements;;as archduke. But as democratic movements
4684;20720;;as common knowledge.;;as common knowledge.
4704;20741;;as far as to worship them as divinities.;;as far as to worship them as divinities.
4696;20782;;as saviors of the continent who led all;;as saviors of the continent who led all
4892;20822;;as the Valkyrian Spiral as a core motif.;;as the Valkyrian Spiral as a core motif.
1256;20863;;as the seat of Gallian rule.;;as the seat of Gallian rule.
3964;20892;;assigned to lead militia regiments and;;assigned to lead militia regiments and
3036;20931;;at its origin the Valkyrur conquest of;;at its origin the Valkyrur conquest of
4548;20970;;at the rear of its main deck.;;at the rear of its main deck.
4252;21000;;attack tanks in EWI, all of Europa began;;attack tanks in EWI, all of Europa began
4820;21041;;basis for authoritarian rule. Much;;basis for authoritarian rule. Much
3968;21076;;battalions as necessary.;;battalions as necessary.
5576;21101;;be Valkyrur themselves, writing their;;be Valkyrur themselves, writing their
1912;21139;;be impenetrable except by foot, Kloden;;be impenetrable except by foot, Kloden
5000;21178;;been mounted on a massive ark when used;;been mounted on a massive ark when used
2000;21218;;been reduced to a huge, uniquely-shaped;;been reduced to a huge, uniquely-shaped
5540;21258;;before the Valkyrur invasion. When the;;before the Valkyrur invasion. When the
3636;21297;;beginning of their renewed exchanges of;;beginning of their renewed exchanges of
2196;21337;;below the surface around a large column.;;below the surface around a large column.
5548;21378;;betray their race by aiding in the ;;betray their race by aiding in the 
5580;21414;;betrayal out of history. The Valkof was;;betrayal out of history. The Valkof was
5384;21454;;better suited to life in their habitat,;;better suited to life in their habitat,
4644;21494;;between one sect and the next.;;between one sect and the next.
2576;21525;;between the Empire and Gallia, this area;;between the Empire and Gallia, this area
2960;21566;;birth to a number of new democracies.;;birth to a number of new democracies.
5672;21604;;blue light that allowed them to perform;;blue light that allowed them to perform
3180;21644;;bogged down in fruitless trench warfare,;;bogged down in fruitless trench warfare,
1308;21685;;border at the eastern edge of Gallia.;;border at the eastern edge of Gallia.
1888;21723;;border with the Empire.;;border with the Empire.
3292;21747;;borders of other neighboring nations.;;borders of other neighboring nations.
2524;21785;;breach the base's ironclad defenses.;;breach the base's ironclad defenses.
5088;21822;;brought their refinery technology to;;brought their refinery technology to
5980;21859;;build bigger and tougher juggernauts. In;;build bigger and tougher juggernauts. In
6072;21900;;building a force of tanks with middling;;building a force of tanks with middling
5884;21940;;but Gallian Army leaders dismissed his;;but Gallian Army leaders dismissed his
3200;21979;;by General Belgen Gunther's tank corps,;;by General Belgen Gunther's tank corps,
3552;22019;;by dedicated squads whose sole job is to;;by dedicated squads whose sole job is to
3912;22060;;by independent watch groups, and;;by independent watch groups, and
2092;22093;;by the ancient Valkyrur, was constructed;;by the ancient Valkyrur, was constructed
3572;22134;;by the onset of war saw hunts grow both;;by the onset of war saw hunts grow both
5356;22174;;by the wing-shaped appendages that grow;;by the wing-shaped appendages that grow
3588;22214;;camps across Europa.;;camps across Europa.
4332;22235;;cannon car and a heavily armored defense;;cannon car and a heavily armored defense
2712;22276;;cannons and began to use the structure;;cannons and began to use the structure
6076;22315;;capabilities large enough to combat the;;capabilities large enough to combat the
